% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.357246449e+01 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.023537558e+01 +5.023537558e+01 +1.215853756e+02 +1.215853756e+02 +3.7396e-02 +2.1980e-01 +1.1864e-01 +6.3822e-01 +2.9204e-01 +3.9627e-01 +8.7122e-01 +9.0050e-01 +3.1375e-01 +7.4995e-01 +7.0474e-01 +1.2000e-01 +2.1030e-01 +6.8609e-01 +9.8943e-01 +2.7911e-01 +3.3731e-01 +6.3249e-01 +9.2409e-01 +9.9300e-01
12 +3.848571537e+01 +3.848571537e+01 +1.098357154e+02 +1.098357154e+02 +8.6825e-01 +2.5921e-01 +1.0754e-01 +2.8621e-01 +9.4444e-01 +2.9610e-01 +8.8519e-01 +7.0951e-01 +7.6494e-01 +4.5867e-02 +5.7209e-01 +4.3204e-01 +6.3896e-01 +1.1103e-01 +2.2162e-01 +3.9668e-01 +3.8310e-01 +4.4321e-02 +8.0335e-01 +9.5779e-01
628 +3.717624417e+01 +3.717624417e+01 +1.085262442e+02 +1.085262442e+02 +8.6463e-02 +3.1557e-01 +5.7278e-01 +2.5522e-02 +3.8019e-01 +2.2384e-01 +1.5480e-01 +7.6787e-01 +7.3220e-01 +1.6374e-02 +7.0687e-02 +6.6830e-01 +9.1333e-01 +1.9322e-02 +9.3959e-01 +4.3777e-01 +3.3694e-02 +4.4038e-01 +6.0782e-01 +5.0877e-01
795 +3.112112149e+01 +3.112112149e+01 +1.024711215e+02 +1.024711215e+02 +6.0692e-01 +3.3955e-01 +2.2489e-01 +8.0181e-02 +7.7316e-01 +4.2563e-01 +5.3095e-01 +7.4109e-01 +5.1194e-01 +4.8664e-01 +7.0208e-01 +4.0813e-01 +5.7911e-01 +2.6982e-01 +8.3967e-01 +4.1263e-01 +6.4190e-01 +3.3569e-01 +6.3973e-01 +3.7286e-01
1576 +2.939919581e+01 +2.939919581e+01 +1.007491958e+02 +1.007491958e+02 +4.6252e-01 +9.1591e-01 +1.7302e-01 +2.5522e-02 +3.8019e-01 +2.2384e-01 +1.5480e-01 +7.6787e-01 +7.3220e-01 +1.6374e-02 +7.0687e-02 +6.6830e-01 +9.1333e-01 +1.9322e-02 +9.3959e-01 +4.3777e-01 +3.3694e-02 +4.4038e-01 +6.0782e-01 +5.0877e-01
13910 +2.794366039e+01 +2.794366039e+01 +9.929366039e+01 +9.929366039e+01 +7.6566e-01 +6.1437e-01 +1.7302e-01 +2.5522e-02 +3.8019e-01 +2.2384e-01 +1.5480e-01 +7.6787e-01 +7.3220e-01 +1.6374e-02 +7.0687e-02 +6.6830e-01 +9.1333e-01 +1.9322e-02 +9.3959e-01 +4.3777e-01 +3.3694e-02 +4.4038e-01 +6.0782e-01 +4.9934e-01
17959 +2.666977350e+01 +2.666977350e+01 +9.801977350e+01 +9.801977350e+01 +1.1393e-01 +5.8814e-01 +4.3848e-01 +8.4452e-01 +1.1973e-02 +8.8203e-01 +3.5334e-01 +8.0338e-01 +2.7878e-01 +8.0010e-01 +1.6907e-01 +6.1927e-01 +9.7354e-01 +3.7632e-01 +1.8035e-02 +2.2966e-01 +9.5685e-01 +2.4164e-03 +9.1424e-01 +7.6138e-02
25536 +2.445444938e+01 +2.445444938e+01 +9.580444938e+01 +9.580444938e+01 +1.7458e-01 +1.0237e-01 +9.1381e-02 +1.1117e-02 +8.5299e-02 +5.5534e-01 +2.8032e-02 +6.1496e-01 +3.5362e-01 +7.5774e-01 +4.7469e-01 +5.0816e-01 +2.1541e-01 +7.1937e-01 +1.1734e-01 +2.2966e-01 +9.5685e-01 +2.4164e-03 +9.1424e-01 +7.6138e-02
37777 +2.242039568e+01 +2.242039568e+01 +9.377039568e+01 +9.377039568e+01 +5.1810e-03 +1.0237e-01 +9.1381e-02 +1.1117e-02 +8.5299e-02 +5.5534e-01 +2.8032e-02 +6.1496e-01 +3.5362e-01 +7.5774e-01 +4.7469e-01 +5.0816e-01 +2.1541e-01 +7.1937e-01 +1.1734e-01 +2.2966e-01 +9.5685e-01 +2.4164e-03 +9.1424e-01 +6.3818e-02
