% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.391097935e+02 +1.391097935e+02 +2.417197935e+02 +2.417197935e+02 -1.3757e-01 -7.0403e-01 -4.5639e+00 +2.5555e+00 -1.1938e+00
26 +8.610477293e+01 +8.610477293e+01 +1.887147729e+02 +1.887147729e+02 -2.8413e+00 +1.6352e+00 +2.2371e+00 +1.2152e+00 -1.7167e+00
58 +3.231315075e+01 +3.231315075e+01 +1.349231507e+02 +1.349231507e+02 -2.1115e+00 -2.2053e+00 +1.0083e+00 +3.4265e+00 +3.4268e-01
135 +1.927117474e+01 +1.927117474e+01 +1.218811747e+02 +1.218811747e+02 -2.0575e+00 -2.2082e+00 +1.1367e+00 +3.4832e+00 +3.0279e-01
284 +1.573468681e+01 +1.573468681e+01 +1.183446868e+02 +1.183446868e+02 -2.0544e+00 -2.1917e+00 +1.1476e+00 +3.4805e+00 +2.9515e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295671028e+02 +1.295671028e+02 +2.228671028e+02 +2.228671028e+02 -2.4946e+00 +1.6198e+00 +3.5540e-01 -3.2980e+00 +3.9517e+00
10 +9.970070062e+01 +9.970070062e+01 +1.930007006e+02 +1.930007006e+02 -1.2677e+00 -2.2660e+00 +5.4843e-01 -5.2948e-01 +2.7615e+00
53 +4.309867628e+01 +4.309867628e+01 +1.363986763e+02 +1.363986763e+02 +2.5069e-01 +5.9006e-01 -3.7939e-01 +6.5417e-01 +3.5723e+00
166 +3.186428168e+01 +3.186428168e+01 +1.251642817e+02 +1.251642817e+02 +5.3330e-01 +6.2743e-01 -2.1124e+00 +1.1548e+00 +2.7536e+00
258 +2.445960283e+01 +2.445960283e+01 +1.177596028e+02 +1.177596028e+02 +5.1170e-01 +6.3998e-01 -2.0999e+00 +1.1660e+00 +2.7459e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.684568875e+02 +1.684568875e+02 +1.820968875e+02 +1.820968875e+02 +2.5696e+00 +3.6103e+00 -4.5596e+00 -3.7404e-01 +1.4665e+00
29 +1.152970665e+02 +1.152970665e+02 +1.289370665e+02 +1.289370665e+02 -2.0763e+00 +3.4058e+00 -2.9911e+00 +1.1468e+00 -1.7001e+00
32 +9.138591140e+01 +9.138591140e+01 +1.050259114e+02 +1.050259114e+02 -1.5319e-01 -1.3858e+00 -2.3955e+00 -9.8615e-01 -1.3197e+00
57 +5.038240145e+01 +5.038240145e+01 +6.402240145e+01 +6.402240145e+01 -1.5433e+00 +1.2534e+00 -6.3731e-01 +8.7103e-01 -1.6424e+00
104 +3.630845094e+01 +3.630845094e+01 +4.994845094e+01 +4.994845094e+01 -2.1825e+00 +3.0532e-01 -1.4535e+00 +9.1883e-01 -1.7892e+00
218 +2.412842768e+01 +2.412842768e+01 +3.776842768e+01 +3.776842768e+01 -2.1111e+00 +3.9751e-01 -1.4117e+00 +8.0215e-01 -1.6536e+00
299 +1.556890229e+01 +1.556890229e+01 +2.920890229e+01 +2.920890229e+01 -2.0843e+00 +4.0652e-01 -1.4184e+00 +8.1664e-01 -1.6587e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.840865081e+01 +7.840865081e+01 +2.732086508e+02 +2.732086508e+02 -3.5065e-01 +2.2000e+00 -1.1213e+00 +5.1465e-01 -1.8479e+00
45 +5.813929817e+01 +5.813929817e+01 +2.529392982e+02 +2.529392982e+02 -2.2751e+00 -1.0050e+00 -7.1771e-01 +1.5764e+00 +6.7380e-01
265 +3.980227085e+01 +3.980227085e+01 +2.346022708e+02 +2.346022708e+02 -3.2415e+00 -2.0852e+00 -9.4036e-01 +8.4554e-01 -8.6435e-01
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.395787114e+02 +1.395787114e+02 +5.988711369e+00 +5.988711369e+00 +2.5400e+00 +1.2516e+00 +3.6351e+00 -2.9332e+00 +1.3609e+00
23 +8.400473071e+01 +8.400473071e+01 -4.958526929e+01 -4.958526929e+01 +2.9684e+00 -6.2801e-02 +1.4230e+00 +2.1676e+00 +1.9628e+00
33 +4.964840928e+01 +4.964840928e+01 -8.394159072e+01 -8.394159072e+01 -6.8913e-01 -1.6433e+00 +1.1111e+00 +1.8837e+00 +1.1241e+00
76 +3.928722163e+01 +3.928722163e+01 -9.430277837e+01 -9.430277837e+01 +1.2294e+00 +1.1130e+00 +1.7681e+00 -3.4139e-01 +1.8554e+00
% function evaluation | noise-free fitness - Fopt (-4.089000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.317379570e+02 +1.317379570e+02 +9.084795695e+01 +9.084795695e+01 -4.0344e+00 +2.3310e+00 +4.6110e+00 -2.4942e+00 +2.3289e+00
13 +8.717526586e+01 +8.717526586e+01 +4.628526586e+01 +4.628526586e+01 -4.3000e+00 +1.0321e+00 +2.0772e+00 -8.7101e-01 +4.8308e+00
38 +5.813924426e+01 +5.813924426e+01 +1.724924426e+01 +1.724924426e+01 -3.4989e+00 -1.0446e+00 +4.7271e+00 -1.5646e+00 +3.2684e+00
139 +2.869717880e+01 +2.869717880e+01 -1.219282120e+01 -1.219282120e+01 -3.1683e+00 -1.3449e+00 +4.7224e+00 -1.5816e+00 +2.3095e+00
% function evaluation | noise-free fitness - Fopt (-2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.042354399e+02 +1.042354399e+02 -1.470045601e+02 -1.470045601e+02 -4.7305e+00 +3.0564e+00 +1.2192e+00 +9.0524e-01 -2.5175e+00
2 +6.695471792e+01 +6.695471792e+01 -1.842852821e+02 -1.842852821e+02 -2.3421e+00 +3.5454e+00 -8.4355e-01 -1.9020e+00 -2.0686e+00
36 +6.266821478e+01 +6.266821478e+01 -1.885717852e+02 -1.885717852e+02 +1.2200e-01 +9.5326e-01 -4.8766e+00 -1.8169e+00 -7.0424e-01
140 +3.320030346e+01 +3.320030346e+01 -2.180396965e+02 -2.180396965e+02 -7.5498e-01 +2.5182e+00 -2.2757e+00 -2.5533e-01 -1.6639e-01
188 +2.351217178e+01 +2.351217178e+01 -2.277278282e+02 -2.277278282e+02 -7.4469e-01 +2.5583e+00 -2.2465e+00 -2.4778e-01 -9.8474e-02
% function evaluation | noise-free fitness - Fopt (-3.288000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.616768956e+02 +1.616768956e+02 +1.287968956e+02 +1.287968956e+02 +1.8500e+00 +4.3977e+00 -4.8995e+00 -2.3689e+00 +3.5475e+00
11 +9.740598392e+01 +9.740598392e+01 +6.452598392e+01 +6.452598392e+01 +1.0025e+00 +1.5543e+00 -1.9534e+00 -4.8268e+00 +2.6996e+00
27 +4.682757425e+01 +4.682757425e+01 +1.394757425e+01 +1.394757425e+01 -3.8390e-01 +4.2339e+00 +1.7902e+00 -1.8622e-01 +3.1189e+00
183 +3.914383856e+01 +3.914383856e+01 +6.263838562e+00 +6.263838562e+00 +8.3809e-01 +3.1770e+00 +3.9647e+00 -1.7120e+00 +3.1488e+00
% function evaluation | noise-free fitness - Fopt (-8.570000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.368382021e+02 +1.368382021e+02 +1.282682021e+02 +1.282682021e+02 +1.6447e-01 -2.1039e+00 -1.7753e-01 +2.7324e+00 -3.1567e+00
9 +9.594056674e+01 +9.594056674e+01 +8.737056674e+01 +8.737056674e+01 +1.8659e+00 -1.6895e+00 +1.7349e-01 +3.6369e+00 -1.1765e+00
36 +6.182169843e+01 +6.182169843e+01 +5.325169843e+01 +5.325169843e+01 -5.3016e-01 -2.6887e+00 +1.1891e+00 +1.8385e+00 +2.9638e+00
66 +3.759098143e+01 +3.759098143e+01 +2.902098143e+01 +2.902098143e+01 +9.9943e-01 -1.6407e+00 +1.7957e+00 +3.1625e+00 +2.4154e+00
71 +1.917206868e+01 +1.917206868e+01 +1.060206868e+01 +1.060206868e+01 +1.1518e+00 -2.4972e+00 +4.2124e-01 +2.3537e+00 +2.8181e+00
219 +1.513554127e+01 +1.513554127e+01 +6.565541266e+00 +6.565541266e+00 +1.1465e+00 -2.4804e+00 +4.2575e-01 +2.3642e+00 +2.8253e+00
% function evaluation | noise-free fitness - Fopt (-1.402500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.873003585e+02 +1.873003585e+02 +4.705035849e+01 +4.705035849e+01 -2.4963e-01 +1.2531e+00 +3.9471e+00 +2.4776e+00 -4.5486e+00
13 +1.496934448e+02 +1.496934448e+02 +9.443444755e+00 +9.443444755e+00 +4.7952e+00 +7.1595e-01 +4.3720e+00 -3.8473e-01 -2.2374e+00
38 +9.040341974e+01 +9.040341974e+01 -4.984658026e+01 -4.984658026e+01 -3.8834e+00 -8.2556e-01 +6.8567e-01 -7.0764e-01 -1.1135e+00
61 +3.996019365e+01 +3.996019365e+01 -1.002898064e+02 -1.002898064e+02 -1.9128e+00 +1.6328e+00 -4.2338e-01 +2.0863e+00 +1.4739e+00
91 +2.388188035e+01 +2.388188035e+01 -1.163681196e+02 -1.163681196e+02 -9.7462e-01 +1.0258e+00 -1.0007e+00 +2.3164e+00 +1.4701e+00
238 +1.566218743e+01 +1.566218743e+01 -1.245878126e+02 -1.245878126e+02 -9.7251e-01 +1.4851e+00 -8.1613e-01 +2.1912e+00 +1.1780e+00
332 +9.977229127e+00 +9.977229127e+00 -1.302727709e+02 -1.302727709e+02 -9.7954e-01 +1.4628e+00 -8.2012e-01 +2.1958e+00 +1.1720e+00
% function evaluation | noise-free fitness - Fopt (2.817400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.634114224e+02 +1.634114224e+02 +4.451514224e+02 +4.451514224e+02 +9.5052e-01 -3.0423e+00 +3.3493e+00 -2.6924e+00 +3.4410e+00
16 +1.521616936e+02 +1.521616936e+02 +4.339016936e+02 +4.339016936e+02 +1.4969e+00 -3.2298e+00 +4.3899e+00 -1.8200e+00 +1.4921e+00
25 +9.943118607e+01 +9.943118607e+01 +3.811711861e+02 +3.811711861e+02 -4.4692e-01 +9.2170e-01 +4.3360e+00 -1.5853e+00 -1.4151e+00
