% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.680316576e+01 +3.680316576e+01 -1.554683424e+01 -1.554683424e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.080463025e+01 +5.080463025e+01 -1.287353697e+02 -1.287353697e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 +3.099693003e+01 +3.099693003e+01 -1.485430700e+02 -1.485430700e+02 -3.4795e+00 -3.3726e+00 +1.6638e-01 +4.5433e+00 +4.2673e+00 -2.2888e+00 +3.3832e+00 +7.7178e-01 +1.2024e+00 +2.7404e+00 -9.3203e-01 -1.1022e+00 -2.5824e+00 +1.4912e+00 +1.0705e+00 -1.7329e+00 +2.1882e+00 +2.0018e+00 +4.8211e-01 -3.3906e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.420831801e+01 +2.420831801e+01 +1.015183180e+02 +1.015183180e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.115444340e+01 +7.115444340e+01 +1.110744434e+02 +1.110744434e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.620670421e+01 +6.620670421e+01 +1.061267042e+02 +1.061267042e+02 -2.8106e+00 -2.5162e+00 +1.9469e+00 +4.4701e+00 -1.0228e+00 +2.9276e+00 +4.2836e+00 +3.1193e+00 +1.3491e-01 +8.1020e-01 -2.7304e+00 +2.9851e-01 -1.6123e+00 +1.6123e+00 -3.1117e+00 -2.9554e+00 -1.1565e+00 -6.0651e-01 +3.3890e-01 -4.8765e+00
7 +5.109632999e+01 +5.109632999e+01 +9.101632999e+01 +9.101632999e+01 +3.3109e+00 +3.2178e+00 +4.4541e+00 -9.0465e-02 -1.2704e+00 +2.6767e+00 +6.5679e-01 -9.0480e-01 +1.1730e+00 +4.9089e+00 -1.5492e+00 -3.4565e+00 +2.5465e+00 +4.5233e+00 -7.1151e-01 +1.3689e+00 +4.8814e+00 -4.8890e+00 -2.7050e+00 -1.7743e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.349009678e+01 +3.349009678e+01 -2.311990322e+01 -2.311990322e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.745400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.271360978e+01 +5.271360978e+01 -3.218263902e+02 -3.218263902e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
24 +3.926329907e+01 +3.926329907e+01 -3.352767009e+02 -3.352767009e+02 -4.7190e+00 +4.5045e+00 +1.5672e+00 -2.3379e+00 +4.3831e-01 -6.7791e-01 +1.6060e+00 +6.2554e-01 +3.8523e+00 +1.9076e+00 -5.3494e-01 -3.4134e+00 -1.5799e+00 +2.5961e+00 +2.6437e+00 +9.6701e-01 +1.0504e+00 +4.5885e+00 +9.0732e-01 +4.0165e+00
% function evaluation | noise-free fitness - Fopt (6.596500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.959645634e+01 +4.959645634e+01 +7.092464563e+02 +7.092464563e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
37 +4.335480489e+01 +4.335480489e+01 +7.030048049e+02 +7.030048049e+02 -1.4660e+00 +3.7970e+00 -2.5189e+00 +4.7985e+00 -1.7817e-01 -3.3618e+00 +9.3818e-01 -3.1940e-01 +6.2599e-01 -1.9582e+00 -8.6768e-01 -1.8743e+00 -4.5287e+00 -1.5054e+00 -2.2147e+00 -4.3056e+00 -3.2837e+00 +4.2899e+00 -1.0912e+00 +2.9005e+00
% function evaluation | noise-free fitness - Fopt (-1.340000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
