% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.817093392e+01 +1.817093392e+01 +2.504093392e+01 +2.504093392e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.564696395e+01 +1.564696395e+01 +2.251696395e+01 +2.251696395e+01 +6.3902e-02 +8.2217e-02 +4.8943e-01 +8.5134e-01 +8.3413e-01 +6.1861e-01 +2.0337e-01 +5.3871e-01 +1.9061e-01 +3.0741e-01 +3.0428e-01 +2.8550e-01 +7.6510e-01 +9.9831e-01 +4.0641e-01 +4.3849e-01 +3.0329e-01 +8.4112e-02 +8.2674e-01 +4.0342e-01
6 +1.032199482e+01 +1.032199482e+01 +1.719199482e+01 +1.719199482e+01 +8.4062e-01 +5.1570e-01 +1.4194e-01 +6.1064e-01 +4.4508e-01 +4.2866e-01 +8.4663e-01 +4.2178e-01 +4.7527e-02 +4.6090e-01 +7.6044e-02 +2.4539e-01 +2.4897e-01 +5.8640e-01 +4.5074e-01 +5.4993e-01 +8.3004e-01 +2.7816e-01 +3.2360e-01 +8.7538e-01
13 +5.681969954e+00 +5.681969954e+00 +1.255196995e+01 +1.255196995e+01 +8.0692e-01 +5.1794e-01 +8.7420e-02 +8.4878e-01 +1.8932e-02 +3.5480e-01 +2.5934e-01 +1.7698e-01 +7.0870e-01 +1.0246e-01 +8.4755e-01 +9.9821e-01 +8.9937e-01 +8.7232e-01 +5.6677e-01 +4.3119e-01 +5.5426e-01 +2.7877e-01 +7.1435e-01 +7.0161e-02
146 +5.384137488e+00 +5.384137488e+00 +1.225413749e+01 +1.225413749e+01 +7.4283e-01 +3.9601e-01 +3.5920e-01 +7.9599e-01 +9.0867e-01 +7.0883e-01 +1.3602e-01 +2.9262e-01 +4.7532e-01 +3.8561e-02 +6.1828e-01 +6.2577e-01 +4.9220e-01 +9.0145e-01 +5.4525e-01 +5.0791e-01 +1.0211e-02 +9.9460e-02 +3.4222e-01 +1.1834e-01
214 +3.588646592e+00 +3.588646592e+00 +1.045864659e+01 +1.045864659e+01 +7.3762e-01 +8.1001e-01 +7.6810e-01 +8.1303e-01 +5.4479e-01 +5.5630e-01 +2.4829e-02 +2.3095e-01 +4.1493e-01 +1.1298e-01 +8.5032e-01 +8.1830e-01 +2.3967e-03 +4.6432e-01 +8.3666e-02 +5.6178e-01 +4.3368e-02 +9.8845e-01 +7.1904e-01 +2.5917e-01
3712 +3.290429178e+00 +3.290429178e+00 +1.016042918e+01 +1.016042918e+01 +8.3757e-01 +3.2951e-01 +6.7240e-01 +9.3577e-01 +8.2314e-01 +5.4655e-01 +9.4575e-01 +6.3122e-01 +2.5936e-01 +2.5212e-01 +5.6366e-01 +6.3507e-01 +3.0531e-01 +2.8198e-01 +3.9486e-01 +5.6701e-01 +8.5997e-01 +7.1396e-01 +5.4936e-01 +4.9563e-01
18115 +3.017542972e+00 +3.017542972e+00 +9.887542972e+00 +9.887542972e+00 +8.5041e-01 +2.4498e-01 +1.4876e-02 +5.5047e-01 +3.3019e-01 +1.2420e-01 +2.6164e-01 +9.9564e-01 +1.6371e-01 +5.7562e-02 +4.8936e-01 +1.5707e-01 +2.1477e-03 +5.0805e-01 +8.3666e-02 +5.6178e-01 +5.0934e-01 +1.2655e-01 +2.3845e-01 +5.9848e-01
24449 +2.866961676e+00 +2.866961676e+00 +9.736961676e+00 +9.736961676e+00 +8.3757e-01 +2.4498e-01 +1.4876e-02 +5.5047e-01 +3.3019e-01 +1.2420e-01 +2.6164e-01 +9.9564e-01 +1.6371e-01 +5.7562e-02 +4.8936e-01 +1.5707e-01 +2.1477e-03 +5.0805e-01 +8.3666e-02 +5.6178e-01 +5.0934e-01 +1.2655e-01 +2.3845e-01 +5.9848e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.774411099e+00 +9.774411099e+00 +9.784411099e+00 +9.784411099e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +9.693912631e+00 +9.693912631e+00 +9.703912631e+00 +9.703912631e+00 +1.1251e-01 +9.0628e-01 +5.8283e-01 +9.4568e-01 +1.9807e-01 +4.0702e-01 +9.1847e-01 +4.1054e-01 +2.7738e-01 +6.7412e-01 +1.8040e-01 +2.5178e-01 +1.1451e-01 +4.9557e-01 +8.9074e-01 +6.0167e-01 +1.3705e-01 +4.8291e-01 +2.4630e-01 +3.9844e-01
9 +7.676530687e+00 +7.676530687e+00 +7.686530687e+00 +7.686530687e+00 +6.3024e-01 +8.6660e-01 +8.7304e-01 +8.1133e-01 +6.2233e-01 +3.5955e-01 +2.2525e-01 +6.9611e-01 +3.8642e-01 +1.3962e-02 +5.4036e-01 +3.9741e-02 +2.7527e-02 +6.6139e-01 +4.0194e-01 +6.0679e-01 +1.7412e-01 +1.4402e-02 +9.3100e-01 +4.2407e-02
17 +6.712324991e+00 +6.712324991e+00 +6.722324991e+00 +6.722324991e+00 +5.0810e-01 +6.3801e-01 +9.9373e-02 +4.2665e-01 +1.5692e-01 +5.9896e-01 +3.6498e-01 +2.1994e-01 +5.1676e-01 +9.9570e-01 +5.2533e-01 +7.8603e-01 +5.4576e-01 +9.1328e-01 +3.9622e-01 +6.3068e-01 +8.7571e-01 +3.7751e-01 +4.8209e-01 +4.0029e-01
60 +5.732486057e+00 +5.732486057e+00 +5.742486057e+00 +5.742486057e+00 +5.8537e-01 +6.5836e-01 +8.9805e-01 +6.6492e-01 +4.2747e-01 +8.0952e-01 +1.5601e-02 +4.4665e-01 +7.5823e-01 +3.5609e-01 +4.4539e-02 +9.9644e-01 +7.7435e-01 +1.8732e-01 +8.0052e-01 +5.0423e-01 +7.4348e-01 +5.5314e-01 +6.8701e-01 +1.8743e-01
147 +5.549512410e+00 +5.549512410e+00 +5.559512410e+00 +5.559512410e+00 +6.6450e-01 +5.2803e-01 +7.1640e-01 +3.7805e-01 +6.7942e-01 +4.6724e-01 +5.3016e-01 +1.6723e-01 +9.6585e-02 +4.3414e-01 +1.9636e-01 +2.9256e-01 +1.4360e-01 +4.3638e-01 +2.9571e-01 +8.5049e-01 +3.0806e-02 +5.2963e-01 +9.3340e-01 +2.5819e-01
437 +4.209043334e+00 +4.209043334e+00 +4.219043334e+00 +4.219043334e+00 +6.1298e-02 +1.5569e-01 +5.2699e-01 +7.5870e-01 +8.0903e-02 +1.9353e-01 +9.5533e-01 +2.4121e-01 +8.0584e-01 +1.6434e-01 +3.5831e-01 +6.4263e-01 +7.3595e-01 +5.0974e-01 +6.8976e-01 +1.4479e-01 +7.5870e-01 +6.1523e-01 +2.2065e-02 +7.7651e-01
2694 +3.875326817e+00 +3.875326817e+00 +3.885326817e+00 +3.885326817e+00 +8.0088e-01 +7.9217e-01 +9.0205e-02 +1.9203e-01 +2.2476e-01 +9.9052e-02 +8.6993e-02 +2.8564e-01 +4.7495e-01 +5.4644e-01 +1.3514e-01 +5.1739e-01 +3.9837e-01 +6.6491e-01 +8.3111e-01 +8.3754e-02 +6.3497e-01 +3.8399e-01 +2.4520e-01 +1.5386e-01
7321 +3.173656034e+00 +3.173656034e+00 +3.183656034e+00 +3.183656034e+00 +3.1316e-01 +2.4838e-01 +3.0084e-01 +8.5171e-01 +2.8051e-01 +3.2221e-01 +8.6993e-02 +2.8564e-01 +6.1231e-01 +4.3067e-01 +9.3887e-01 +5.3827e-01 +4.2088e-01 +2.6853e-01 +3.9113e-01 +9.7247e-01 +1.1152e-01 +3.1674e-01 +4.1084e-01 +4.7401e-01
11355 +3.052900261e+00 +3.052900261e+00 +3.062900261e+00 +3.062900261e+00 +6.2632e-01 +5.2586e-01 +5.0184e-01 +1.9586e-02 +2.5021e-02 +5.1704e-01 +8.1297e-01 +7.3780e-01 +3.2721e-01 +9.3245e-01 +5.7040e-01 +4.6560e-01 +9.6058e-01 +4.7429e-01 +2.3972e-01 +5.5186e-01 +3.1431e-01 +2.2367e-01 +1.3162e-01 +6.8438e-02
13198 +2.729303909e+00 +2.729303909e+00 +2.739303909e+00 +2.739303909e+00 +3.4998e-02 +6.5058e-02 +5.4112e-01 +8.7273e-01 +1.9972e-01 +5.0703e-01 +8.3784e-01 +2.8015e-01 +8.7499e-01 +8.6147e-01 +5.6712e-01 +7.9943e-02 +6.0800e-01 +3.3089e-01 +3.0616e-01 +4.8765e-01 +8.2378e-01 +5.0293e-01 +3.4862e-01 +9.3131e-01
39023 +2.210691798e+00 +2.210691798e+00 +2.220691798e+00 +2.220691798e+00 +8.5487e-01 +1.5288e-01 +5.4485e-01 +6.7865e-01 +4.2940e-01 +1.2333e-01 +6.2604e-01 +7.9900e-02 +2.5929e-01 +4.0393e-01 +3.5437e-01 +9.7481e-01 +5.2730e-01 +1.6314e-01 +9.4373e-01 +1.5755e-01 +1.6063e-01 +1.2951e-01 +8.7315e-01 +6.2697e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.387114785e+00 +9.387114785e+00 -1.212228852e+02 -1.212228852e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +9.128564298e+00 +9.128564298e+00 -1.214814357e+02 -1.214814357e+02 +8.4942e-02 +9.2826e-01 +8.7406e-01 +8.9309e-01 +3.5768e-01 +3.3316e-01 +3.2548e-01 +9.9202e-01 +3.9161e-01 +5.8472e-01 +3.4600e-01 +7.0438e-01 +6.5766e-01 +6.2856e-01 +7.2800e-01 +3.2741e-01 +6.6375e-01 +6.3127e-02 +4.0664e-01 +9.7007e-01
12 +8.418598218e+00 +8.418598218e+00 -1.221914018e+02 -1.221914018e+02 +6.4270e-01 +3.8714e-01 +3.4169e-02 +2.2506e-01 +1.0165e-01 +6.8042e-01 +9.6780e-01 +1.0060e-01 +9.6570e-01 +9.1641e-02 +4.4654e-01 +8.8192e-01 +9.2178e-02 +9.2526e-01 +4.4584e-01 +3.4885e-01 +7.9800e-01 +9.1012e-01 +2.1508e-01 +2.7093e-01
13 +4.475115107e+00 +4.475115107e+00 -1.261348849e+02 -1.261348849e+02 +3.9101e-01 +7.1394e-01 +6.5362e-01 +2.8695e-01 +1.8547e-01 +1.8569e-01 +2.5644e-01 +1.5928e-01 +3.4271e-01 +3.2799e-01 +2.0271e-02 +3.2966e-01 +6.5538e-01 +2.2123e-01 +8.2932e-01 +8.8818e-01 +7.0310e-01 +7.2285e-01 +2.5195e-01 +9.9673e-01
