% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.131124616e+02 +3.131124616e+02 +4.157224616e+02 +4.157224616e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +2.776346842e+02 +2.776346842e+02 +3.802446842e+02 +3.802446842e+02 +7.7311e-01 +6.0985e-01 +1.6579e-01 +6.0207e-01 +4.9153e-01 +2.1590e-01 +1.0059e-01 +8.6549e-01 +7.5274e-01 +4.7402e-01 +3.8533e-01 +7.9359e-01 +1.9287e-02 +7.7319e-01 +3.4432e-01 +6.6167e-01 +2.8926e-01 +5.2438e-01 +5.0601e-01 +4.2629e-01
21 +2.728806711e+02 +2.728806711e+02 +3.754906711e+02 +3.754906711e+02 +8.6272e-02 +9.3722e-02 +8.7235e-01 +2.3024e-01 +9.7956e-01 +3.2026e-02 +8.5852e-01 +9.7730e-01 +2.4317e-01 +1.4494e-01 +6.6094e-01 +5.1562e-01 +9.5396e-01 +7.1311e-01 +3.7470e-01 +1.3603e-01 +5.4887e-01 +3.0906e-01 +7.9117e-01 +6.1804e-01
25 +2.620227400e+02 +2.620227400e+02 +3.646327400e+02 +3.646327400e+02 +2.9186e-01 +1.3869e-01 +4.2295e-01 +2.6783e-01 +7.7579e-01 +7.0040e-01 +4.1694e-01 +6.3093e-01 +5.9410e-01 +4.3552e-02 +4.2605e-01 +4.8997e-01 +3.8590e-01 +4.7348e-01 +3.2882e-01 +4.3335e-01 +3.9644e-01 +8.0835e-01 +3.2494e-01 +1.4973e-01
39 +2.470070443e+02 +2.470070443e+02 +3.496170443e+02 +3.496170443e+02 +9.5445e-01 +1.9558e-01 +1.8892e-01 +3.5301e-02 +9.6408e-01 +4.4877e-01 +7.1260e-01 +5.2165e-02 +7.7336e-01 +7.1031e-01 +7.5003e-01 +2.1680e-01 +1.0477e-01 +3.1207e-01 +3.7710e-01 +2.1524e-01 +7.8721e-01 +2.9802e-01 +6.0675e-01 +4.5329e-01
85 +2.447214076e+02 +2.447214076e+02 +3.473314076e+02 +3.473314076e+02 +2.5015e-01 +1.8826e-01 +2.6941e-01 +2.1441e-01 +3.8786e-01 +8.2117e-01 +2.8478e-01 +9.1874e-01 +5.7047e-01 +6.9534e-01 +2.9081e-01 +5.0339e-01 +9.6760e-01 +8.5155e-01 +6.4944e-01 +7.8368e-01 +3.3982e-01 +6.5480e-01 +2.7354e-01 +5.6656e-01
272 +2.347231992e+02 +2.347231992e+02 +3.373331992e+02 +3.373331992e+02 +1.9949e-01 +6.5370e-01 +6.6196e-01 +1.0385e-01 +1.6151e-01 +4.4375e-01 +7.3092e-01 +9.1963e-01 +5.4929e-01 +1.8368e-01 +6.5753e-02 +7.5458e-01 +7.2382e-01 +5.6193e-02 +8.7895e-01 +6.4704e-01 +4.3273e-01 +4.2533e-01 +2.2087e-02 +1.0266e-02
567 +2.181628274e+02 +2.181628274e+02 +3.207728274e+02 +3.207728274e+02 +4.7845e-02 +5.7827e-01 +9.9635e-01 +8.5051e-01 +1.7320e-01 +7.9810e-01 +6.1682e-01 +7.6282e-01 +8.8074e-01 +7.2563e-01 +6.9989e-01 +1.8732e-01 +2.9859e-01 +7.2500e-01 +9.8229e-01 +3.8407e-01 +2.1743e-01 +7.3619e-01 +2.1632e-02 +6.5439e-02
8237 +2.060866361e+02 +2.060866361e+02 +3.086966361e+02 +3.086966361e+02 +1.4078e-01 +6.9327e-02 +7.8440e-01 +1.9418e-01 +9.9943e-01 +5.3168e-01 +1.6287e-01 +1.6668e-01 +7.2043e-01 +5.0532e-01 +2.8211e-01 +4.5371e-01 +7.9137e-01 +3.6929e-01 +4.2323e-01 +1.1440e-01 +7.8358e-01 +7.3619e-01 +2.1632e-02 +3.9575e-01
25510 +1.947828469e+02 +1.947828469e+02 +2.973928469e+02 +2.973928469e+02 +3.2473e-01 +1.6962e-01 +8.3702e-01 +1.9418e-01 +4.8388e-01 +5.7339e-01 +5.0421e-01 +6.8815e-01 +3.5936e-01 +6.0977e-01 +1.1809e-01 +6.9145e-01 +1.4309e-01 +3.7276e-01 +6.2339e-02 +9.6118e-01 +3.0684e-01 +9.2412e-01 +1.1282e-01 +1.1784e-01
41944 +1.889498870e+02 +1.889498870e+02 +2.915598870e+02 +2.915598870e+02 +8.9114e-01 +1.8826e-01 +2.6941e-01 +5.5484e-01 +7.8206e-01 +7.9799e-01 +7.3515e-01 +7.5170e-01 +3.0282e-01 +6.2449e-02 +7.0874e-01 +9.5964e-01 +7.8966e-01 +4.3740e-02 +2.3321e-01 +1.6408e-01 +8.1827e-01 +8.0661e-01 +5.1600e-01 +4.4959e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.422558314e+02 +3.422558314e+02 +4.355558314e+02 +4.355558314e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.000045826e+02 +3.000045826e+02 +3.933045826e+02 +3.933045826e+02 +3.2128e-01 +9.2844e-01 +8.3209e-01 +2.7862e-01 +6.2616e-01 +2.7295e-01 +6.7158e-01 +5.3017e-01 +6.0274e-01 +1.6297e-01 +4.5091e-01 +3.2987e-01 +4.6088e-01 +7.2497e-01 +9.9299e-01 +1.4966e-01 +3.5906e-01 +7.7482e-01 +5.0863e-02 +2.7433e-01
12 +2.855316503e+02 +2.855316503e+02 +3.788316503e+02 +3.788316503e+02 +1.6783e-02 +6.9956e-01 +8.2606e-02 +3.8550e-01 +9.9120e-01 +2.6394e-01 +9.2727e-01 +3.4349e-01 +7.6278e-01 +6.1760e-01 +1.4702e-01 +6.8744e-01 +9.0699e-01 +7.1636e-01 +7.3131e-01 +3.9900e-01 +3.6658e-01 +5.9695e-01 +3.6944e-01 +8.1498e-01
