% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.707168231e+01 +3.707168231e+01 +2.013168231e+01 +2.013168231e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +3.377847122e+01 +3.377847122e+01 +1.683847122e+01 +1.683847122e+01 -1.4753e+00 -3.6264e+00 +3.5020e-01 -2.2576e+00 -4.5707e+00 +2.2976e+00 +4.6953e+00 -4.9593e+00 -4.6365e+00 +1.8058e+00 +3.4703e+00 +4.5490e+00 +1.9651e+00 -1.2619e-01 +4.6201e+00 -4.2586e+00 -3.7787e+00 +2.6655e+00 +1.8498e+00 +7.9520e-01
38 +2.411336961e+01 +2.411336961e+01 +7.173369610e+00 +7.173369610e+00 +4.3342e+00 +6.1356e-01 -1.3991e-01 -3.3179e+00 +1.2035e+00 +1.1792e+00 -4.5482e+00 -3.3322e+00 +2.6063e+00 -3.3692e+00 -4.4167e+00 +4.6903e+00 -2.4524e+00 -2.4939e+00 +1.4730e+00 +3.3461e+00 -1.0632e+00 -2.1056e+00 +4.1383e+00 -2.1368e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.544776293e+01 +1.544776293e+01 +3.425776293e+01 +3.425776293e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 +1.469122215e+01 +1.469122215e+01 +3.350122215e+01 +3.350122215e+01 -7.3632e-02 -1.6527e+00 +3.8489e+00 -4.7382e+00 +4.7816e+00 -1.7405e+00 +3.3098e+00 +4.7113e-01 +6.4804e-01 +2.6497e+00 +2.6939e+00 +3.5080e+00 +4.8938e+00 -3.9045e-01 -4.1352e-01 +1.4153e+00 -2.9063e+00 +1.0525e+00 -2.6732e-01 -8.2482e-01
35 +1.196526380e+01 +1.196526380e+01 +3.077526380e+01 +3.077526380e+01 +1.0412e+00 -1.0668e+00 -3.3456e+00 -3.9770e+00 +2.7376e+00 -2.8301e+00 +4.2567e+00 -8.9104e-02 -6.6377e-01 +1.2982e+00 -2.9008e+00 -3.6331e-01 -3.1973e+00 -4.7405e+00 +3.1427e+00 -2.0325e+00 -2.8997e+00 +2.8470e+00 +6.4758e-01 +2.6841e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.571434203e+01 +3.571434203e+01 +3.088643420e+02 +3.088643420e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +2.973080244e+01 +2.973080244e+01 +3.028808024e+02 +3.028808024e+02 +4.1322e+00 +4.7311e+00 +4.1397e+00 +3.4064e+00 +3.9142e+00 -3.6326e+00 -3.0286e+00 +1.4866e-01 -4.3439e+00 +4.6523e+00 -7.2244e-02 +2.3115e+00 +2.6110e+00 +2.8067e+00 -3.5039e+00 -4.2848e+00 -4.4628e+00 -2.8609e+00 +1.0787e+00 -1.4971e+00
21 +1.535138009e+01 +1.535138009e+01 +2.885013801e+02 +2.885013801e+02 -8.0859e-01 +1.0357e+00 +2.9185e-01 +2.5726e+00 +1.0185e+00 -4.6480e+00 -1.4075e+00 +2.6414e+00 -1.2739e+00 -1.0591e+00 +2.0050e+00 -6.2442e-01 -3.6800e+00 -4.8363e-01 +3.9061e+00 +4.5056e-01 +4.6839e+00 -5.9518e-01 +3.1851e+00 -4.3474e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574854264e+01 +1.574854264e+01 +5.292854264e+01 +5.292854264e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 +1.536982357e+01 +1.536982357e+01 +5.254982357e+01 +5.254982357e+01 -1.3989e+00 +3.6725e+00 +1.7474e+00 -4.3530e+00 +1.4481e+00 +1.5621e+00 -3.3059e+00 +2.7212e+00 +3.6822e+00 -9.8017e-01 +1.4431e-01 -3.4219e-01 +4.4172e+00 +2.4458e+00 +4.3602e+00 -2.1996e+00 +3.6168e+00 +8.5460e-01 -2.6435e+00 +1.9772e+00
17 +1.232818658e+01 +1.232818658e+01 +4.950818658e+01 +4.950818658e+01 +1.6825e+00 -1.4182e+00 +3.6656e+00 -1.6039e+00 +1.0274e+00 -1.9570e+00 -2.1499e+00 +1.0763e+00 +3.3830e+00 +1.2420e+00 +2.4199e+00 +2.0988e+00 -4.5118e-01 +4.1682e+00 +1.2996e+00 -6.7016e-01 -2.0582e+00 +1.5700e+00 -4.6928e+00 -4.1321e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.445935349e+01 +1.445935349e+01 -1.334406465e+02 -1.334406465e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 +1.375276401e+01 +1.375276401e+01 -1.341472360e+02 -1.341472360e+02 -1.8442e+00 -2.0394e+00 -1.8903e+00 -2.5996e+00 +2.7361e+00 +4.4812e+00 +1.0834e+00 +2.4219e+00 -3.2906e+00 +5.9147e-01 +1.4336e+00 +4.2147e+00 -1.2170e-01 -1.1378e+00 +2.9109e+00 -4.1114e+00 +1.6853e+00 -7.5152e-01 -3.0439e+00 +5.3788e-01
% function evaluation | noise-free fitness - Fopt (2.173800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.360453292e+01 +1.360453292e+01 +2.309845329e+02 +2.309845329e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.946900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.199099839e+01 +1.199099839e+01 +2.066809984e+02 +2.066809984e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-9.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.165247987e+01 +1.165247987e+01 -8.277752013e+01 -8.277752013e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.213000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.585594362e+01 +1.585594362e+01 -1.054440564e+02 -1.054440564e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.237834648e+01 +1.237834648e+01 -1.089216535e+02 -1.089216535e+02 -2.2375e-01 +4.6001e-01 +4.4389e+00 +2.5399e+00 +9.7160e-01 +3.4477e+00 +6.0031e-01 -1.8763e+00 -4.6814e+00 -2.4723e+00 -9.2601e-01 -1.9515e+00 +2.8251e+00 -4.3267e+00 +3.5449e+00 +4.9638e+00 +2.5172e+00 +1.8630e+00 -2.1416e+00 +8.5911e-01
7 +1.104757650e+01 +1.104757650e+01 -1.102524235e+02 -1.102524235e+02 +1.7225e-01 +2.9938e+00 +1.0225e+00 +4.4333e+00 -5.7596e-01 +2.6181e+00 -1.6629e+00 -3.7658e+00 +3.9721e-03 +2.9942e+00 -3.4363e+00 +3.3999e+00 +1.5992e+00 -1.0549e+00 +1.7879e+00 +9.4081e-01 -1.2522e+00 -1.8044e+00 -1.5930e+00 -4.6250e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
