% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.423771670e+02 +6.423771670e+02 +1.642377167e+03 +1.642377167e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.934571803e+02 +5.934571803e+02 +1.593457180e+03 +1.593457180e+03 +3.6749e-01 +5.4511e-01 +9.3707e-01 +5.4442e-02 +3.1885e-01 +1.9093e-01 +8.6334e-01 +5.3185e-01 +3.9682e-01 +1.7472e-01 +5.0600e-01 +8.4429e-01 +1.7813e-01 +7.2595e-02 +4.0083e-01 +8.2806e-01 +9.6874e-01 +2.0246e-01 +5.6401e-01 +5.4912e-01
5 +5.781033898e+02 +5.781033898e+02 +1.578103390e+03 +1.578103390e+03 +7.5449e-01 +3.6168e-01 +6.8906e-01 +4.2846e-01 +5.6486e-01 +1.6039e-01 +6.3500e-01 +6.5768e-01 +5.9802e-02 +3.1408e-01 +1.2243e-01 +2.2295e-01 +2.2326e-01 +6.3537e-01 +4.1745e-01 +6.2419e-01 +3.4666e-01 +3.3817e-01 +5.9799e-01 +3.3447e-02
90 +5.677418994e+02 +5.677418994e+02 +1.567741899e+03 +1.567741899e+03 +2.0309e-01 +9.7559e-01 +8.5249e-01 +6.8311e-01 +5.2994e-01 +5.2938e-01 +7.0400e-01 +7.7927e-01 +3.5670e-01 +4.5313e-01 +5.5733e-02 +8.0353e-01 +8.0744e-01 +4.2857e-01 +8.0301e-01 +6.3373e-01 +8.1544e-01 +4.0746e-02 +8.7331e-01 +8.0753e-01
91 +5.371767008e+02 +5.371767008e+02 +1.537176701e+03 +1.537176701e+03 +3.9013e-01 +9.2886e-01 +5.4180e-01 +9.9384e-01 +9.7443e-01 +5.5893e-01 +8.4102e-01 +1.4230e-01 +2.0358e-01 +2.8348e-01 +3.4381e-01 +1.1552e-01 +1.4983e-01 +5.4802e-01 +1.6757e-01 +8.4853e-01 +2.9530e-01 +1.9878e-01 +8.6695e-02 +3.6101e-02
172 +5.353733274e+02 +5.353733274e+02 +1.535373327e+03 +1.535373327e+03 +6.8140e-01 +4.3161e-01 +5.3193e-01 +1.3377e-01 +2.6748e-01 +7.8371e-01 +5.7164e-01 +3.7500e-01 +1.2571e-02 +1.6819e-01 +2.7878e-01 +5.2920e-01 +6.8776e-01 +5.3001e-01 +7.6808e-01 +3.2291e-01 +7.2531e-01 +3.8444e-01 +4.6213e-01 +4.3686e-02
771 +5.099474503e+02 +5.099474503e+02 +1.509947450e+03 +1.509947450e+03 +1.0931e-01 +9.9377e-01 +9.4480e-01 +3.9780e-01 +9.2450e-01 +2.3631e-01 +9.2566e-01 +9.9336e-01 +5.6366e-01 +2.9251e-01 +1.1669e-01 +7.1285e-01 +7.7134e-01 +3.0281e-01 +7.4195e-01 +5.9607e-01 +9.5973e-01 +1.3327e-01 +6.4780e-01 +5.7582e-02
41617 +4.804507907e+02 +4.804507907e+02 +1.480450791e+03 +1.480450791e+03 +1.0931e-01 +9.9377e-01 +9.6119e-01 +5.4678e-01 +5.1809e-01 +9.4393e-01 +4.5406e-01 +8.2241e-01 +6.1618e-01 +6.5559e-01 +8.6351e-01 +2.6829e-01 +3.5321e-01 +8.1985e-01 +9.7918e-01 +2.2485e-02 +9.9699e-01 +7.7357e-01 +4.6877e-01 +2.9112e-01
95210 +4.605144300e+02 +4.605144300e+02 +1.460514430e+03 +1.460514430e+03 +2.1626e-01 +5.2195e-01 +5.2730e-01 +8.1316e-01 +9.9740e-02 +1.1570e-01 +3.4318e-01 +4.2860e-01 +3.0334e-01 +9.7760e-02 +6.0979e-01 +3.1119e-02 +1.0342e-02 +4.4288e-02 +1.0800e-02 +9.8729e-01 +9.9806e-01 +2.0346e-01 +2.8770e-01 +2.7882e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
