% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.128259773e+05 +5.128259773e+05 +5.129022473e+05 +5.129022473e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.410342538e+04 +6.410342538e+04 +6.417969538e+04 +6.417969538e+04 +1.4489e-01 +6.8249e-01 +3.6482e-01 +5.9683e-01 +3.5437e-01 +8.0556e-01 +7.3146e-01 +1.6711e-01 +8.7445e-01 +5.6784e-01 +5.7633e-01 +5.5723e-01 +8.2549e-01 +7.7100e-02 +2.3465e-01 +2.8995e-01 +8.0727e-01 +5.3259e-01 +5.0803e-01 +5.2163e-01
7 +1.606513591e+04 +1.606513591e+04 +1.614140591e+04 +1.614140591e+04 +4.2484e-01 +5.6699e-01 +2.3417e-01 +3.9171e-01 +7.5012e-01 +3.0069e-01 +1.0993e-01 +1.3471e-01 +7.2256e-01 +8.8367e-01 +7.1272e-01 +8.6576e-01 +8.9501e-01 +1.8337e-01 +5.0201e-01 +6.3140e-01 +4.7172e-02 +4.0497e-01 +5.0046e-01 +1.1773e-01
8 +2.939187469e+02 +2.939187469e+02 +3.701887469e+02 +3.701887469e+02 +9.8682e-01 +9.1607e-01 +4.0511e-02 +7.1311e-02 +4.0903e-01 +3.3132e-01 +7.1259e-01 +4.3247e-01 +6.2500e-01 +1.5742e-01 +4.0267e-01 +6.2932e-01 +2.5112e-01 +7.6454e-01 +4.5159e-01 +3.1243e-01 +5.8812e-01 +2.8400e-01 +4.0232e-01 +8.2521e-01
73 +9.336418407e+01 +9.336418407e+01 +1.696341841e+02 +1.696341841e+02 +6.2807e-01 +8.8803e-02 +1.6381e-04 +2.6438e-01 +4.0142e-01 +3.0693e-01 +9.9326e-01 +8.9082e-01 +4.7918e-01 +7.0076e-01 +5.6320e-01 +3.4524e-01 +9.0454e-01 +5.3198e-01 +4.4623e-01 +6.3623e-01 +7.9082e-01 +3.2924e-01 +4.0476e-01 +8.7162e-02
19938 +9.327765052e+01 +9.327765052e+01 +1.695476505e+02 +1.695476505e+02 +6.9957e-01 +3.3541e-02 +3.5255e-01 +2.2587e-01 +6.4563e-02 +5.3887e-01 +3.0058e-01 +9.6831e-02 +6.1841e-01 +2.2744e-01 +8.8373e-01 +3.5239e-01 +1.1685e-01 +9.9651e-01 +6.0675e-01 +2.7703e-01 +7.7328e-01 +3.7437e-01 +6.7160e-01 +6.6179e-01
20565 +8.915959317e+01 +8.915959317e+01 +1.654295932e+02 +1.654295932e+02 +1.0365e-01 +8.8803e-02 +1.6381e-04 +1.7064e-01 +4.6369e-02 +9.7019e-01 +2.7948e-01 +6.2017e-01 +1.3992e-01 +9.0578e-01 +4.9313e-01 +3.0762e-01 +4.6452e-01 +9.8110e-01 +3.0242e-01 +2.7496e-01 +9.9965e-01 +9.2011e-01 +4.0476e-01 +8.7162e-02
56071 +8.862223308e+01 +8.862223308e+01 +1.648922331e+02 +1.648922331e+02 +2.1045e-02 +1.1571e-02 +1.6381e-04 +1.7064e-01 +4.6369e-02 +8.3008e-01 +3.0928e-01 +5.0871e-01 +1.3992e-01 +9.0578e-01 +4.9313e-01 +3.0762e-01 +4.6452e-01 +9.8110e-01 +3.0242e-01 +2.7496e-01 +9.9965e-01 +9.2011e-01 +4.0476e-01 +8.7162e-02
90404 +8.697902853e+01 +8.697902853e+01 +1.632490285e+02 +1.632490285e+02 +6.1383e-01 +1.3087e-01 +5.0443e-02 +9.4521e-01 +6.9520e-01 +3.5633e-01 +2.8514e-01 +1.7784e-01 +2.4140e-01 +9.3397e-01 +9.3345e-01 +3.4524e-01 +4.4179e-01 +8.5262e-01 +5.9137e-01 +9.0509e-02 +9.5821e-01 +1.8034e-01 +8.1410e-01 +4.8247e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
