% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.128259773e+05 +5.128259773e+05 +5.129022473e+05 +5.129022473e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.358340826e+05 +1.358340826e+05 +1.359103526e+05 +1.359103526e+05 +4.5367e+00 +4.4163e+00 +4.1492e+00 +1.7610e-01 -3.6203e+00 +9.3421e-01 +1.0997e+00 +1.9305e+00 +3.5710e+00 +4.0435e+00 +4.0120e+00 +4.3580e+00 -2.1361e-01 +6.5182e-01 +3.7937e+00 -2.4093e-01 +3.8469e+00 -4.3794e+00 +3.4399e+00 +1.2179e+00
19 +3.957716932e+03 +3.957716932e+03 +4.033986932e+03 +4.033986932e+03 -1.3722e+00 -2.0015e+00 -1.2080e+00 -2.3384e+00 +4.4690e+00 +1.4350e+00 +3.6243e+00 +1.3904e+00 -4.6108e+00 -4.9302e+00 -1.3597e+00 -1.8030e+00 +8.1949e-02 +3.9180e+00 +1.1447e+00 +2.9441e+00 -1.9627e+00 +2.2860e+00 -1.0840e+00 +2.9800e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.986910607e+05 +1.986910607e+05 +1.986685107e+05 +1.986685107e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +6.321690334e+04 +6.321690334e+04 +6.319435334e+04 +6.319435334e+04 +2.4924e+00 -2.2865e+00 +3.7618e+00 -3.2282e+00 -1.6809e+00 +8.0454e-02 +4.1467e+00 -2.1797e+00 +1.3544e+00 -4.1429e+00 -4.9702e+00 -4.2543e+00 +2.3772e+00 -1.0871e+00 +1.6166e+00 +2.9478e+00 +2.3649e+00 -1.4260e+00 +3.9452e+00 +2.0960e+00
12 +3.493423713e+02 +3.493423713e+02 +3.267923713e+02 +3.267923713e+02 +8.3096e-01 -2.3024e+00 -2.2366e+00 +3.0111e+00 -1.0541e+00 +3.6991e-01 -1.5215e+00 +3.5855e+00 -3.3858e+00 -3.8353e+00 -4.0132e+00 -1.5965e+00 +3.7759e+00 -2.0718e-01 +2.7118e+00 +4.8949e+00 +2.7726e-01 +2.2451e+00 -1.6215e+00 +5.1256e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.811586777e+05 +2.811586777e+05 +2.811723377e+05 +2.811723377e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +1.534536199e+05 +1.534536199e+05 +1.534672799e+05 +1.534672799e+05 -4.0886e+00 +4.5652e+00 +2.3505e+00 -8.7099e-01 -1.2921e+00 -2.7194e+00 +1.9566e+00 -2.6371e+00 +4.3966e+00 -3.9242e+00 +3.0235e-02 +1.1940e+00 +1.8975e+00 -4.8311e+00 +1.9225e+00 -4.3246e+00 -4.7836e+00 +2.1300e-01 +1.3514e+00 -1.1728e+00
14 +4.855867981e+04 +4.855867981e+04 +4.857233981e+04 +4.857233981e+04 +2.6718e+00 -3.7886e+00 -1.2796e+00 +2.3310e+00 +4.3790e+00 -8.8770e-01 +1.7157e+00 +4.7955e+00 -1.0129e+00 -4.2112e+00 +1.9833e+00 +1.9091e+00 -2.8993e+00 +1.8471e+00 +7.3980e-01 +1.5842e+00 -4.0697e+00 -1.9145e+00 -2.1556e+00 -2.8567e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.581107992e+06 +2.581107992e+06 +2.582045832e+06 +2.582045832e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.799299917e+05 +3.799299917e+05 +3.808678317e+05 +3.808678317e+05 -4.8422e+00 -4.9971e+00 +1.1750e+00 +1.4652e-01 -1.8886e+00 -3.5329e+00 -4.2103e+00 -3.9666e+00 +1.0220e+00 -3.3881e+00 +4.4892e-02 -3.8453e+00 +3.8619e+00 +4.7521e+00 -2.6631e+00 -1.4541e+00 +4.9305e+00 -2.3559e-01 +1.7219e+00 +3.9886e+00
6 +2.564835015e+05 +2.564835015e+05 +2.574213415e+05 +2.574213415e+05 -2.0888e+00 +9.4649e-01 -6.9477e-01 +1.9057e+00 +9.3953e-01 +3.6039e+00 -1.4437e+00 -4.7732e+00 +3.2623e+00 +2.5438e+00 +3.6245e-01 +4.2962e+00 +4.0953e+00 -3.6371e+00 +3.5813e+00 -2.0267e+00 -3.7627e+00 +1.0203e+00 +1.8928e+00 -2.6652e+00
20 +1.448448038e+05 +1.448448038e+05 +1.457826438e+05 +1.457826438e+05 +9.6231e-01 -3.9309e-02 -4.0152e+00 +2.9803e+00 -5.3045e-01 +4.0862e+00 +1.5778e+00 -1.3099e+00 -2.6405e+00 -3.9851e+00 -4.1687e+00 -4.9472e+00 +3.2153e+00 -7.7705e-01 +2.1936e+00 +7.3757e-01 -3.9667e+00 +2.1055e+00 +2.7277e+00 +2.4578e+00
29 +6.105207578e+04 +6.105207578e+04 +6.198991578e+04 +6.198991578e+04 -4.9383e+00 +1.0124e+00 -3.1767e+00 +3.1967e-01 -4.0907e+00 +1.5462e+00 -2.8605e+00 -4.7280e+00 -5.4311e-01 -1.1724e+00 +1.7155e+00 +2.9111e+00 -4.9272e+00 +4.1580e+00 -1.6010e+00 -4.9203e+00 +3.7476e-01 +1.1041e+00 +2.9783e+00 -1.8657e+00
40 +2.640591294e+03 +2.640591294e+03 +3.578431294e+03 +3.578431294e+03 +1.6241e+00 +1.9102e+00 +1.2383e+00 +4.4744e+00 +3.4829e+00 -3.8002e-01 -2.0336e+00 -4.4555e+00 -3.9374e+00 -7.6535e-01 +1.3480e+00 +4.1860e+00 -4.4544e-01 -2.4995e+00 +9.3725e-01 +3.7210e+00 +4.5020e+00 -4.6557e+00 +1.6433e+00 -4.1668e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.474398233e+06 +3.474398233e+06 +3.474319513e+06 +3.474319513e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.273614294e+04 +5.273614294e+04 +5.265742294e+04 +5.265742294e+04 +4.7118e+00 -8.0375e-01 +3.6137e+00 -2.5908e+00 +1.3721e+00 -2.2042e+00 +4.8510e+00 -4.8628e+00 +2.1433e+00 -2.8483e+00 -6.9663e-01 -1.5431e+00 +3.9825e+00 -1.6905e+00 +6.1058e-01 -4.2718e+00 -7.2264e-01 +7.7787e-01 -4.5780e+00 +3.7948e+00
13 +2.113364120e+03 +2.113364120e+03 +2.034644120e+03 +2.034644120e+03 -4.6833e+00 +5.9263e-01 -4.9055e+00 -1.8642e+00 -6.2974e-01 -2.3824e+00 -2.6139e+00 -5.4852e-01 +1.4733e+00 +2.6401e+00 -2.1376e+00 +4.8826e+00 +9.7401e-01 -2.0219e+00 +4.7358e+00 +3.6297e+00 +1.4416e+00 -5.7053e-01 +4.6879e+00 -4.5174e+00
% function evaluation | noise-free fitness - Fopt (-3.233900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.170401428e+04 +3.170401428e+04 +3.138062428e+04 +3.138062428e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
25 +1.835349679e+04 +1.835349679e+04 +1.803010679e+04 +1.803010679e+04 -3.5333e+00 +2.2774e+00 -4.2065e+00 +3.2619e+00 +3.1009e+00 -3.9547e+00 +7.4437e-02 +4.4019e-01 -4.2156e+00 -2.9751e+00 +1.4062e+00 +1.8976e-01 +4.0780e+00 +4.8775e+00 +3.4994e+00 +1.5768e-01 +2.6985e+00 +2.7958e+00 +1.5211e+00 +1.2284e+00
31 +1.506229776e+03 +1.506229776e+03 +1.182839776e+03 +1.182839776e+03 -2.8030e+00 +2.3575e+00 -9.5130e-01 -4.1598e+00 -1.1187e+00 -1.5868e+00 -1.7516e-01 -6.1153e-01 -3.1517e+00 +9.4931e-01 +1.2934e+00 -1.4070e+00 +3.3827e+00 +1.3609e+00 -4.2546e+00 -1.6075e+00 -4.3462e+00 +3.2554e+00 +4.7795e+00 +3.5696e+00
% function evaluation | noise-free fitness - Fopt (1.621000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.442367193e+07 +2.442367193e+07 +2.442368814e+07 +2.442368814e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +8.875410616e+06 +8.875410616e+06 +8.875426826e+06 +8.875426826e+06 +2.4851e+00 -2.6901e-01 -1.4314e+00 +2.1064e+00 +7.7389e-01 +7.1875e-01 +3.6297e+00 -3.5518e+00 -4.8219e+00 +2.3536e-01 +4.6249e+00 +3.7048e+00 +2.3530e+00 +2.8125e+00 -1.8126e+00 +3.5428e+00 -3.6145e+00 +9.0062e-01 +4.4984e+00 +3.0738e+00
11 +1.582525732e+06 +1.582525732e+06 +1.582541942e+06 +1.582541942e+06 -4.2083e+00 -2.1384e+00 -2.6573e+00 +7.3343e-01 +3.9920e+00 -3.6394e+00 +9.0437e-01 -2.4685e+00 -2.9064e+00 -7.6220e-01 +3.8639e+00 +2.0191e+00 +1.4804e+00 +1.8390e+00 -1.5629e+00 -2.4082e+00 -3.0580e+00 -1.9329e+00 -3.8095e+00 +3.9304e+00
% function evaluation | noise-free fitness - Fopt (-5.551000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.644560132e+06 +4.644560132e+06 +4.644504622e+06 +4.644504622e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.762230580e+05 +3.762230580e+05 +3.761675480e+05 +3.761675480e+05 +4.8242e+00 -2.0078e+00 -3.2462e+00 -3.4418e+00 +2.0202e+00 +2.7472e+00 +4.3336e+00 -1.1183e+00 -8.3155e-01 +4.1446e+00 +9.6272e-01 +1.3871e+00 -1.6653e+00 -3.6715e+00 +1.0814e+00 -2.3314e+00 +2.7919e+00 +1.2371e+00 -3.1820e+00 -1.1045e-01
4 +1.466740917e+05 +1.466740917e+05 +1.466185817e+05 +1.466185817e+05 -3.6885e+00 -4.3175e+00 +1.7668e+00 -1.3695e+00 +4.0262e+00 +4.0362e+00 -2.4718e+00 +5.1960e-01 -3.5252e+00 -6.3868e-01 -2.2494e+00 +4.8192e-01 +3.3963e+00 -4.1823e+00 -4.5148e+00 +1.0222e+00 -3.9903e+00 -2.2316e+00 +5.5334e-02 -2.2729e+00
23 +3.668119959e+04 +3.668119959e+04 +3.662568959e+04 +3.662568959e+04 -2.9302e+00 +9.8776e-01 +3.0234e+00 +1.0845e+00 -2.5805e+00 -3.3252e+00 +4.1036e+00 -1.4685e+00 -8.9775e-01 +1.9385e+00 +7.7949e-01 -2.1839e+00 +2.9581e-02 -3.3641e+00 +4.5128e+00 -4.8767e+00 +3.6582e+00 -3.7989e+00 -1.7871e+00 +7.3752e-01
% function evaluation | noise-free fitness - Fopt (5.610000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.144159196e+07 +1.144159196e+07 +1.144159757e+07 +1.144159757e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.973643754e+06 +2.973643754e+06 +2.973649364e+06 +2.973649364e+06 -6.1831e-01 +6.5440e-01 +1.3748e+00 -1.7629e+00 -1.7354e+00 +4.1461e+00 +3.2881e+00 -4.0740e+00 +3.5184e+00 +2.3715e+00 -1.3337e+00 +2.5269e-01 +3.6202e+00 -4.1381e+00 +4.3288e+00 +4.3684e+00 +2.0741e+00 +4.8105e+00 +1.1030e+00 +2.5189e+00
11 +1.536710955e+06 +1.536710955e+06 +1.536716565e+06 +1.536716565e+06 -1.2152e+00 -1.7035e+00 +1.8232e+00 -2.4085e+00 -2.5354e-01 +4.2915e+00 +2.4342e+00 -4.2253e+00 -2.5551e+00 -1.5949e+00 -4.4628e+00 +3.9753e+00 +4.5373e+00 -1.4370e+00 +1.7530e+00 -1.3490e+00 +5.8779e-01 +6.0074e-01 +2.5747e+00 -2.0093e+00
18 +1.910377944e+05 +1.910377944e+05 +1.910434044e+05 +1.910434044e+05 +2.7121e+00 +4.3485e-01 +3.3156e+00 -2.7482e+00 +2.8188e+00 +1.9988e+00 -4.0296e+00 +2.3334e+00 +2.0749e+00 -2.4975e+00 -1.2577e+00 -1.2721e+00 +2.8181e+00 +2.0358e+00 -1.5940e+00 +3.9054e+00 +1.9923e+00 +1.1427e+00 -1.1139e+00 +2.7478e+00
29 +4.388441554e+02 +4.388441554e+02 +4.444541554e+02 +4.444541554e+02 +4.0112e+00 -8.5262e-01 +3.1170e+00 +3.0533e-01 -2.4506e+00 +4.4656e+00 +3.5874e+00 -1.3978e+00 +4.9076e+00 -3.0771e+00 -2.5110e-01 -4.8411e+00 -1.7909e+00 +4.6682e+00 +2.2356e+00 +4.1456e+00 +2.8035e+00 -2.0303e+00 -1.2446e+00 -2.2101e+00
% function evaluation | noise-free fitness - Fopt (-1.197100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.122599292e+06 +8.122599292e+06 +8.122479582e+06 +8.122479582e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.724719828e+06 +4.724719828e+06 +4.724600118e+06 +4.724600118e+06 +2.0352e+00 -1.9357e+00 +3.3352e+00 -3.8719e+00 +2.5889e+00 +2.2916e+00 -4.9656e+00 +3.6893e+00 +2.3813e+00 +1.0907e+00 -3.7022e+00 +2.8027e+00 -1.3109e+00 -4.5643e+00 -3.1767e+00 +3.1275e+00 -3.1052e+00 +1.6864e-01 -2.6587e+00 -4.6629e+00
3 +6.646737283e+04 +6.646737283e+04 +6.634766283e+04 +6.634766283e+04 +4.1532e+00 +2.3280e+00 +4.9253e-01 +3.9340e+00 -6.7082e-01 +4.5229e+00 +3.1522e+00 -3.6588e+00 -2.4035e+00 -4.4417e-01 +2.5322e+00 -3.4564e+00 -3.0110e+00 +1.1175e+00 -3.3878e+00 +6.0918e-01 -4.4232e+00 -4.0219e+00 -2.4817e+00 -2.0230e+00
7 +3.769067720e+03 +3.769067720e+03 +3.649357720e+03 +3.649357720e+03 -5.8611e-01 -2.3817e+00 -4.3917e+00 +3.8718e+00 +2.2270e+00 +1.1720e+00 +2.8076e+00 +2.6101e+00 +2.3619e-01 -4.0619e+00 -4.2430e+00 +1.9157e+00 +1.4615e+00 -3.7923e+00 -1.8599e-01 +4.4933e+00 +3.5239e+00 +3.7421e+00 -4.9119e+00 -3.1133e+00
% function evaluation | noise-free fitness - Fopt (3.017400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.056746569e+07 +1.056746569e+07 +1.056776743e+07 +1.056776743e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.767763307e+06 +2.767763307e+06 +2.768065047e+06 +2.768065047e+06 -5.2338e-01 -3.2816e+00 +2.0083e+00 -1.3113e+00 -9.7258e-01 +3.4400e+00 +1.0543e-01 -3.7762e+00 +4.3926e+00 -1.6745e+00 +3.7446e+00 -1.7708e+00 +4.1538e+00 +1.1832e+00 +3.8923e+00 -1.1503e+00 -4.6681e+00 +4.1041e+00 +2.9619e-02 -3.8542e+00
5 +1.011476746e+06 +1.011476746e+06 +1.011778486e+06 +1.011778486e+06 -1.8380e+00 -3.6675e+00 -3.4198e+00 -2.4563e+00 -1.2354e-01 +2.3938e+00 -4.5958e+00 +4.9762e-01 -3.4193e+00 +4.5589e+00 -1.7056e-01 -4.5801e+00 -4.3064e+00 -3.8975e+00 +2.8599e+00 -1.2844e+00 -1.6297e+00 -1.3533e+00 -1.5794e+00 -3.4064e+00
