% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.021155843e+01 +8.021155843e+01 +1.209915584e+02 +1.209915584e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.797848264e+01 +7.797848264e+01 +1.187584826e+02 +1.187584826e+02 +7.5481e-01 +3.0834e-02 +6.9279e-01 +5.1024e-01 +1.3446e-01 +5.0594e-01 +2.9954e-02 +7.6149e-01 +2.4596e-01 +7.7539e-01 +7.6156e-02 +8.9222e-01 +9.7778e-01 +2.8454e-01 +6.0840e-02 +8.2069e-01 +1.5651e-02 +9.2537e-01 +4.5529e-01 +3.0417e-01
4 +7.742606650e+01 +7.742606650e+01 +1.182060665e+02 +1.182060665e+02 +5.4104e-01 +8.2086e-01 +7.2536e-01 +3.6077e-01 +4.4797e-01 +7.9686e-01 +3.0876e-01 +3.8523e-01 +4.3844e-01 +4.3708e-01 +4.2020e-01 +5.6161e-01 +4.9310e-01 +3.7274e-01 +7.5058e-02 +1.3145e-02 +5.1496e-01 +1.1393e-01 +7.0237e-01 +4.3515e-01
18 +7.547871908e+01 +7.547871908e+01 +1.162587191e+02 +1.162587191e+02 +3.1768e-01 +9.5274e-02 +6.8569e-01 +4.4042e-01 +8.4771e-01 +5.5477e-01 +2.6430e-01 +3.1693e-01 +9.1106e-01 +4.6414e-01 +7.7110e-01 +3.4648e-01 +2.1315e-01 +9.4837e-01 +3.5625e-01 +7.6936e-01 +4.8894e-01 +9.8791e-01 +1.7851e-01 +6.5830e-01
51 +7.282123628e+01 +7.282123628e+01 +1.136012363e+02 +1.136012363e+02 +1.0468e-01 +5.1178e-02 +8.6933e-01 +1.8790e-02 +9.3822e-01 +3.8367e-01 +1.0095e-01 +7.4242e-01 +9.5624e-01 +1.2621e-01 +8.0158e-03 +3.1273e-01 +1.1687e-01 +2.1389e-01 +6.5256e-01 +8.3330e-01 +8.6533e-01 +8.2896e-01 +3.2177e-01 +1.8439e-01
8334 +7.236612885e+01 +7.236612885e+01 +1.131461289e+02 +1.131461289e+02 +7.4984e-03 +1.8518e-01 +6.5089e-01 +1.2488e-01 +6.1071e-01 +6.6289e-01 +5.2688e-02 +9.4116e-01 +8.7439e-01 +4.9855e-01 +1.6946e-01 +4.3746e-01 +4.8525e-01 +8.3683e-01 +5.7260e-01 +6.4014e-03 +7.0164e-01 +7.4061e-01 +6.0288e-01 +2.2337e-02
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.948683589e+01 +7.948683589e+01 +7.788683589e+01 +7.788683589e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
861 +7.925391913e+01 +7.925391913e+01 +7.765391913e+01 +7.765391913e+01 +9.9737e-01 +2.4090e-01 +4.5907e-01 +2.0474e-01 +3.8753e-01 +8.4819e-01 +7.4360e-01 +5.6606e-01 +5.5653e-02 +9.7687e-02 +2.5924e-01 +1.0615e-01 +1.3085e-02 +8.1437e-01 +6.3036e-01 +2.3827e-01 +3.6515e-01 +1.2664e-01 +5.3472e-01 +2.0505e-01
27732 +7.739091597e+01 +7.739091597e+01 +7.579091597e+01 +7.579091597e+01 +8.6572e-01 +8.7198e-01 +4.7132e-01 +1.9206e-01 +5.1700e-01 +9.8830e-01 +6.7692e-01 +7.7532e-01 +3.5439e-01 +7.7495e-01 +1.0147e-01 +4.8747e-01 +6.3425e-02 +8.5218e-01 +1.1617e-01 +8.5788e-02 +8.2227e-02 +9.3745e-01 +5.0003e-02 +3.0411e-02
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714978743e+01 +7.714978743e+01 -2.936902126e+02 -2.936902126e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
897 +7.562411420e+01 +7.562411420e+01 -2.952158858e+02 -2.952158858e+02 +9.0307e-01 +1.7688e-01 +7.8199e-01 +7.0424e-02 +3.9508e-01 +3.7820e-01 +3.3250e-01 +8.0770e-01 +3.3335e-01 +9.1220e-01 +3.5208e-01 +5.5837e-01 +5.8351e-01 +6.1728e-02 +1.2632e-01 +8.7020e-01 +4.4576e-01 +1.0649e-01 +5.2300e-01 +9.4751e-01
82960 +7.405705356e+01 +7.405705356e+01 -2.967829464e+02 -2.967829464e+02 +9.9079e-01 +5.7235e-01 +6.8357e-01 +1.3460e-02 +1.9798e-01 +3.0366e-01 +7.6654e-01 +6.7557e-01 +1.2391e-02 +1.1601e-01 +7.0657e-02 +1.0083e-01 +6.8494e-01 +8.4610e-02 +2.2682e-01 +2.8812e-01 +9.2786e-01 +1.4522e-02 +9.6678e-02 +9.4751e-01
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.070000981e+01 +8.070000981e+01 +4.814000981e+01 +4.814000981e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
21 +7.917250117e+01 +7.917250117e+01 +4.661250117e+01 +4.661250117e+01 +8.8085e-01 +2.9504e-02 +6.7958e-01 +9.3714e-01 +1.1783e-01 +8.1186e-01 +8.7043e-01 +5.5413e-01 +9.2910e-01 +6.4962e-01 +4.5979e-01 +6.3765e-01 +1.7457e-01 +7.8102e-01 +7.4259e-01 +6.5172e-01 +2.1948e-01 +3.2372e-01 +9.4615e-01 +5.3885e-01
31180 +7.728061105e+01 +7.728061105e+01 +4.472061105e+01 +4.472061105e+01 +4.3665e-01 +1.0452e-02 +4.7427e-01 +1.6386e-01 +8.7788e-01 +9.2237e-01 +7.8472e-01 +1.6210e-01 +3.6782e-01 +4.8605e-01 +8.0427e-01 +7.4313e-02 +8.8977e-02 +3.9119e-02 +6.6670e-01 +9.9392e-01 +4.8524e-01 +3.4562e-02 +7.0892e-03 +1.8474e-01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.644921374e+01 +7.644921374e+01 +5.918492137e+02 +5.918492137e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
