% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.605689310e+04 +2.605689310e+04 +2.620604310e+04 +2.620604310e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
79903 +2.568480483e+04 +2.568480483e+04 +2.583395483e+04 +2.583395483e+04 +3.0543e-01 +1.7610e-01 +2.1480e-02 +4.9386e-01 +5.9994e-03 +3.4274e-01 +4.1162e-02 +2.4309e-01 +6.6072e-01 +9.5860e-01 +2.6714e-03 +9.6996e-01 +4.4470e-01 +1.6178e-01 +2.2693e-01 +3.3121e-01 +1.8704e-01 +6.0840e-01 +7.2111e-02 +6.4865e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.833729069e+04 +7.833729069e+04 +7.733729069e+04 +7.733729069e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
54159 +7.747405602e+04 +7.747405602e+04 +7.647405602e+04 +7.647405602e+04 +6.9046e-03 +8.2752e-01 +3.6284e-01 +1.9286e-01 +5.6560e-03 +1.5183e-01 +1.9809e-02 +5.7463e-01 +9.8555e-01 +5.8661e-01 +3.6775e-01 +3.0327e-01 +7.6090e-01 +9.7403e-03 +5.7640e-01 +2.7540e-01 +6.7365e-01 +7.0760e-02 +5.7091e-02 +8.3050e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.336090154e+04 +8.336090154e+04 +8.345952154e+04 +8.345952154e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.909617088e+04 +6.909617088e+04 +6.904902088e+04 +6.904902088e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.919146792e+04 +3.919146792e+04 +3.922898792e+04 +3.922898792e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
200 +3.598489662e+04 +3.598489662e+04 +3.602241662e+04 +3.602241662e+04 +8.4901e-01 +1.1277e-01 +8.3387e-01 +3.0116e-03 +4.3591e-01 +5.5051e-01 +2.1191e-01 +6.4825e-01 +1.0718e-01 +1.1242e-01 +8.3300e-01 +9.1818e-01 +5.4247e-01 +8.8746e-01 +3.5567e-01 +2.4666e-01 +1.0917e-01 +2.5419e-01 +2.7027e-02 +8.1535e-01
9364 +3.531522304e+04 +3.531522304e+04 +3.535274304e+04 +3.535274304e+04 +4.1666e-01 +5.8198e-02 +8.3098e-01 +1.7527e-01 +7.2263e-01 +9.9676e-01 +9.6954e-03 +7.9980e-01 +3.8918e-01 +3.2128e-01 +6.3387e-01 +8.1092e-01 +3.3739e-01 +2.9747e-02 +5.7738e-01 +4.0190e-01 +2.7944e-01 +5.8618e-02 +8.1056e-02 +7.2806e-01
10236 +3.429509879e+04 +3.429509879e+04 +3.433261879e+04 +3.433261879e+04 +1.3233e-01 +9.8748e-03 +7.3514e-01 +3.4443e-01 +9.1553e-01 +1.2496e-01 +8.7037e-01 +4.7082e-01 +3.3538e-02 +1.4236e-01 +7.8322e-01 +4.0428e-01 +5.8433e-01 +6.2130e-01 +1.1394e-01 +2.3989e-01 +2.2725e-02 +1.3432e-01 +6.7646e-02 +8.5195e-01
24656 +3.315629409e+04 +3.315629409e+04 +3.319381409e+04 +3.319381409e+04 +1.3233e-01 +9.8748e-03 +7.3514e-01 +2.1303e-01 +9.1553e-01 +1.4527e-02 +9.4365e-01 +4.7082e-01 +3.3538e-02 +1.4236e-01 +3.9351e-01 +9.4504e-01 +8.1935e-01 +1.3691e-01 +1.1394e-01 +2.3989e-01 +2.7861e-01 +5.1229e-02 +1.3382e-01 +6.6555e-01
30248 +3.249365946e+04 +3.249365946e+04 +3.253117946e+04 +3.253117946e+04 +1.3233e-01 +9.8748e-03 +7.3514e-01 +2.1303e-01 +9.1553e-01 +1.4527e-02 +9.4365e-01 +4.7082e-01 +7.0462e-01 +9.2482e-02 +7.0216e-01 +1.1340e-01 +8.1935e-01 +1.3691e-01 +1.1394e-01 +2.3989e-01 +2.7861e-01 +5.1229e-02 +1.3382e-01 +6.6555e-01
39074 +3.205472278e+04 +3.205472278e+04 +3.209224278e+04 +3.209224278e+04 +3.2188e-01 +6.3091e-02 +4.0630e-01 +3.2122e-02 +9.3743e-01 +4.0882e-01 +9.4365e-01 +4.7082e-01 +7.0462e-01 +9.2482e-02 +7.0216e-01 +1.1340e-01 +8.1935e-01 +1.3691e-01 +1.1394e-01 +2.3989e-01 +2.7861e-01 +5.1229e-02 +1.3382e-01 +6.6555e-01
43909 +3.123749024e+04 +3.123749024e+04 +3.127501024e+04 +3.127501024e+04 +7.8612e-01 +9.8748e-03 +7.3514e-01 +3.1121e-02 +9.8656e-01 +8.5431e-01 +6.6714e-02 +8.1753e-01 +7.0462e-01 +9.2482e-02 +7.0216e-01 +1.1340e-01 +8.1935e-01 +1.3691e-01 +1.1394e-01 +2.3989e-01 +2.7861e-01 +5.1229e-02 +5.6839e-02 +3.7185e-01
72423 +3.071784379e+04 +3.071784379e+04 +3.075536379e+04 +3.075536379e+04 +1.2582e-01 +9.8748e-03 +7.3514e-01 +3.1121e-02 +9.8656e-01 +8.5431e-01 +6.6714e-02 +9.9569e-01 +7.0462e-01 +1.6391e-01 +7.0216e-01 +2.9438e-01 +1.8209e-01 +3.2869e-01 +1.0831e-01 +1.1005e-01 +5.7302e-02 +4.4320e-02 +1.3382e-01 +2.4771e-01
76295 +2.993547845e+04 +2.993547845e+04 +2.997299845e+04 +2.997299845e+04 +1.2582e-01 +9.8748e-03 +7.3514e-01 +3.1121e-02 +9.8656e-01 +8.5431e-01 +6.6714e-02 +9.9569e-01 +7.0462e-01 +1.6391e-01 +7.0216e-01 +2.9438e-01 +1.8209e-01 +3.2869e-01 +1.0831e-01 +1.1005e-01 +5.7302e-02 +4.4320e-02 +3.1456e-02 +6.4978e-01
% function evaluation | noise-free fitness - Fopt (8.834000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.496107953e+04 +2.496107953e+04 +2.504941953e+04 +2.504941953e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
37088 +2.410241716e+04 +2.410241716e+04 +2.419075716e+04 +2.419075716e+04 +3.0737e-01 +1.9010e-02 +3.5377e-02 +8.1869e-01 +3.1074e-01 +8.3653e-01 +1.1328e-02 +5.5655e-01 +1.1084e-01 +4.3993e-01 +1.4488e-02 +9.6853e-01 +4.6663e-02 +9.4117e-01 +3.6446e-02 +6.1370e-01 +7.3933e-02 +3.2607e-02 +1.8098e-01 +3.9184e-01
65725 +2.322538409e+04 +2.322538409e+04 +2.331372409e+04 +2.331372409e+04 +5.3622e-01 +1.8933e-01 +3.0390e-02 +5.9808e-01 +5.7609e-01 +1.7528e-01 +4.1186e-01 +8.7740e-01 +1.1084e-01 +4.3993e-01 +1.4488e-02 +9.6853e-01 +4.6663e-02 +9.4117e-01 +3.6446e-02 +6.1370e-01 +7.3933e-02 +3.2607e-02 +5.4775e-01 +1.4871e-01
% function evaluation | noise-free fitness - Fopt (2.201700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.275586492e+04 +5.275586492e+04 +5.297603492e+04 +5.297603492e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
87641 +5.082443542e+04 +5.082443542e+04 +5.104460542e+04 +5.104460542e+04 +6.7141e-02 +1.8288e-01 +2.2588e-01 +7.6168e-01 +2.9879e-02 +2.6606e-02 +1.3977e-01 +2.3910e-04 +8.4879e-01 +1.4593e-01 +8.0805e-01 +9.4182e-01 +3.8908e-01 +1.4734e-02 +1.7060e-01 +8.4131e-01 +6.2429e-03 +6.4539e-01 +1.5059e-01 +4.5282e-01
% function evaluation | noise-free fitness - Fopt (3.707000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.776761246e+04 +2.776761246e+04 +2.780468246e+04 +2.780468246e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
442 +2.636868958e+04 +2.636868958e+04 +2.640575958e+04 +2.640575958e+04 +3.7275e-01 +7.4414e-02 +8.2104e-01 +3.3828e-01 +4.3517e-01 +4.7547e-01 +2.4595e-01 +8.4771e-02 +4.6488e-01 +5.4654e-01 +5.3217e-01 +9.6722e-01 +1.6152e-01 +9.9159e-01 +6.4821e-01 +3.0078e-01 +6.5753e-02 +5.7399e-01 +4.3119e-01 +4.8228e-01
1691 +2.516913554e+04 +2.516913554e+04 +2.520620554e+04 +2.520620554e+04 +4.5494e-01 +1.0579e-01 +7.0512e-01 +3.4896e-01 +4.1663e-01 +2.6795e-01 +3.2940e-01 +1.5410e-02 +7.9643e-01 +3.2928e-03 +2.4598e-01 +6.1161e-01 +4.8264e-01 +4.5844e-01 +5.1579e-01 +6.0019e-01 +2.4236e-03 +2.5137e-01 +6.4566e-01 +1.4592e-01
6652 +2.499173835e+04 +2.499173835e+04 +2.502880835e+04 +2.502880835e+04 +6.7792e-01 +5.2723e-02 +2.0133e-01 +8.3018e-02 +3.8230e-01 +6.8123e-02 +2.2661e-01 +7.0221e-02 +4.4753e-01 +2.5625e-01 +5.3950e-01 +6.5080e-01 +8.6877e-01 +9.1681e-01 +6.1487e-01 +3.5193e-01 +6.2147e-03 +6.4215e-01 +4.1414e-01 +5.4567e-01
7419 +2.432001265e+04 +2.432001265e+04 +2.435708265e+04 +2.435708265e+04 +4.5494e-01 +1.0579e-01 +7.0512e-01 +3.4896e-01 +4.1663e-01 +2.6795e-01 +3.2940e-01 +1.5410e-02 +7.9643e-01 +8.2571e-01 +9.7948e-01 +6.3106e-01 +2.3289e-01 +6.3487e-01 +6.8577e-01 +9.0214e-01 +2.6099e-02 +5.7506e-01 +9.9516e-01 +6.9133e-01
20913 +2.370997744e+04 +2.370997744e+04 +2.374704744e+04 +2.374704744e+04 +6.6801e-02 +8.6783e-02 +7.0168e-01 +3.4896e-01 +4.1663e-01 +2.6795e-01 +3.2940e-01 +1.5410e-02 +7.9643e-01 +8.2571e-01 +9.9723e-01 +6.3106e-01 +2.3289e-01 +6.3487e-01 +6.8577e-01 +9.0214e-01 +2.6099e-02 +7.2823e-01 +1.4731e-02 +3.5088e-01
24497 +2.300366093e+04 +2.300366093e+04 +2.304073093e+04 +2.304073093e+04 +1.3470e-01 +3.5679e-02 +5.3864e-01 +3.4896e-01 +4.1663e-01 +2.6795e-01 +3.2940e-01 +1.5410e-02 +7.9643e-01 +8.2571e-01 +9.9723e-01 +6.3106e-01 +2.3289e-01 +6.3487e-01 +6.8577e-01 +9.0214e-01 +2.6099e-02 +7.2823e-01 +1.4731e-02 +3.5088e-01
58224 +2.273815419e+04 +2.273815419e+04 +2.277522419e+04 +2.277522419e+04 +1.3470e-01 +2.7964e-02 +3.7044e-01 +3.4896e-01 +4.1663e-01 +2.6795e-01 +3.2940e-01 +1.5410e-02 +7.9643e-01 +8.2571e-01 +9.9723e-01 +6.3106e-01 +2.3289e-01 +6.3487e-01 +6.8577e-01 +9.0214e-01 +2.6099e-02 +7.2823e-01 +4.8691e-01 +1.0665e-02
67831 +2.221249445e+04 +2.221249445e+04 +2.224956445e+04 +2.224956445e+04 +5.8934e-01 +1.5657e-02 +5.7965e-01 +6.3737e-01 +1.0526e-01 +3.2255e-01 +3.4102e-01 +1.5410e-02 +8.0569e-01 +4.3501e-01 +9.4020e-01 +7.2937e-01 +5.8326e-01 +5.0837e-03 +4.8630e-01 +8.0471e-01 +8.4332e-02 +9.6533e-01 +6.8987e-01 +1.3930e-01
