% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.339283875e+02 +8.339283875e+02 +8.638983875e+02 +8.638983875e+02 +3.4733e+00 -1.9377e+00 -1.3686e+00 -7.5650e-01 -1.6480e+00
21 +4.129868452e+02 +4.129868452e+02 +4.429568452e+02 +4.429568452e+02 +3.7609e-02 -2.9106e+00 -3.5731e+00 -3.9979e+00 +1.1915e+00
27 +3.682910339e+02 +3.682910339e+02 +3.982610339e+02 +3.982610339e+02 +1.0862e+00 -2.5396e+00 -3.5317e+00 -3.7841e+00 +2.1672e+00
54 +1.372677590e+02 +1.372677590e+02 +1.672377590e+02 +1.672377590e+02 +3.0553e-01 -1.6800e+00 -4.0227e+00 -1.9302e+00 +4.1255e+00
93 +5.853214338e+01 +5.853214338e+01 +8.850214338e+01 +8.850214338e+01 +6.5649e-01 -9.8609e-01 -3.5954e+00 -1.7589e+00 +3.9183e+00
147 +2.150724007e+01 +2.150724007e+01 +5.147724007e+01 +5.147724007e+01 +6.3266e-01 -1.1361e+00 -3.6037e+00 -1.8281e+00 +3.4167e+00
182 +1.362151984e+01 +1.362151984e+01 +4.359151984e+01 +4.359151984e+01 +6.7193e-01 -1.0821e+00 -3.4762e+00 -1.8491e+00 +3.3365e+00
239 +8.757871172e+00 +8.757871172e+00 +3.872787117e+01 +3.872787117e+01 +6.8803e-01 -1.1450e+00 -3.5450e+00 -1.8600e+00 +3.3554e+00
248 +4.737460418e+00 +4.737460418e+00 +3.470746042e+01 +3.470746042e+01 +6.6944e-01 -1.1411e+00 -3.5218e+00 -1.9017e+00 +3.3161e+00
272 +3.826672278e+00 +3.826672278e+00 +3.379667228e+01 +3.379667228e+01 +6.8137e-01 -1.1593e+00 -3.5192e+00 -1.8943e+00 +3.3253e+00
316 +2.238993505e+00 +2.238993505e+00 +3.220899351e+01 +3.220899351e+01 +6.6031e-01 -1.1519e+00 -3.5237e+00 -1.8896e+00 +3.3367e+00
