% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.423771670e+02 +6.423771670e+02 +1.642377167e+03 +1.642377167e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.282549416e+02 +6.282549416e+02 +1.628254942e+03 +1.628254942e+03 +6.8381e-01 +9.0224e-01 +9.8438e-01 +2.1843e-01 +7.6294e-01 +5.9920e-01 +1.8025e-01 +1.8839e-02 +1.6234e-01 +6.3320e-01 +7.7476e-01 +3.7588e-01 +2.3494e-01 +3.0818e-01 +8.2960e-02 +3.2277e-02 +6.1961e-01 +5.4456e-01 +1.6659e-01 +7.1449e-01
3 +5.941523424e+02 +5.941523424e+02 +1.594152342e+03 +1.594152342e+03 +4.0064e-01 +7.3504e-01 +8.8341e-01 +7.1253e-01 +5.0498e-01 +6.8352e-01 +8.0565e-01 +8.2181e-02 +7.9225e-01 +7.4207e-01 +3.8568e-01 +4.4899e-01 +2.0348e-01 +3.1868e-01 +3.2222e-01 +9.7213e-01 +9.5029e-01 +5.0689e-01 +3.6664e-01 +8.1248e-01
6 +5.510042701e+02 +5.510042701e+02 +1.551004270e+03 +1.551004270e+03 +2.0259e-01 +8.6261e-01 +9.7695e-01 +8.9924e-01 +3.7714e-01 +5.5238e-01 +1.0100e-01 +6.1329e-01 +2.9642e-01 +1.6474e-01 +4.7099e-01 +4.3672e-01 +3.1298e-01 +4.4068e-01 +7.2263e-02 +9.6624e-02 +4.9167e-01 +4.9161e-01 +1.1784e-01 +1.8956e-01
74 +5.433693646e+02 +5.433693646e+02 +1.543369365e+03 +1.543369365e+03 +4.6033e-01 +9.5932e-01 +3.0282e-01 +8.9054e-01 +9.0535e-01 +1.6873e-01 +9.6245e-02 +7.8449e-01 +5.7007e-01 +7.2704e-01 +3.5333e-01 +7.2713e-01 +4.4807e-01 +9.1229e-01 +5.2927e-01 +3.3422e-01 +6.6970e-01 +3.5024e-01 +9.5051e-01 +3.8399e-01
895 +5.274886661e+02 +5.274886661e+02 +1.527488666e+03 +1.527488666e+03 +3.6428e-01 +7.2278e-01 +5.6007e-01 +8.2992e-01 +9.3288e-01 +2.9185e-01 +3.3076e-02 +1.4213e-02 +2.8753e-01 +4.9689e-01 +6.9416e-01 +5.8432e-01 +6.4761e-03 +7.1101e-01 +4.4656e-01 +9.2375e-01 +8.8925e-01 +8.7547e-02 +4.6125e-01 +1.1213e-01
1701 +5.200911175e+02 +5.200911175e+02 +1.520091118e+03 +1.520091118e+03 +5.6013e-02 +8.7899e-01 +3.3866e-01 +9.2573e-01 +4.4101e-01 +4.1028e-01 +6.6062e-01 +9.8909e-01 +7.5978e-01 +5.7475e-01 +2.0591e-01 +2.3060e-01 +7.9259e-02 +2.9241e-01 +2.7957e-01 +8.2024e-01 +7.8540e-01 +2.6590e-01 +1.1850e-03 +5.9674e-01
19947 +4.994931720e+02 +4.994931720e+02 +1.499493172e+03 +1.499493172e+03 +1.8254e-01 +4.4830e-01 +6.0065e-01 +4.5014e-01 +7.7047e-01 +9.4925e-02 +7.8068e-03 +2.4200e-01 +2.4977e-01 +2.8285e-01 +4.3568e-01 +5.9572e-01 +6.4761e-03 +7.1101e-01 +5.5734e-01 +7.3964e-01 +9.8947e-01 +2.6556e-02 +4.6125e-01 +1.1213e-01
39628 +4.712608003e+02 +4.712608003e+02 +1.471260800e+03 +1.471260800e+03 +1.8254e-01 +4.4830e-01 +6.0065e-01 +4.5014e-01 +7.7047e-01 +9.4925e-02 +7.8068e-03 +2.4200e-01 +2.4977e-01 +2.8285e-01 +4.3568e-01 +5.9572e-01 +6.4761e-03 +7.1101e-01 +5.5734e-01 +7.3964e-01 +9.8947e-01 +2.6556e-02 +6.3483e-01 +1.7439e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.420924595e+02 +7.420924595e+02 +8.121224595e+02 +8.121224595e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
335 +7.217557177e+02 +7.217557177e+02 +7.917857177e+02 +7.917857177e+02 +4.9452e-01 +6.5776e-01 +2.3744e-01 +5.7311e-02 +6.0245e-02 +7.2627e-01 +2.7900e-01 +3.1125e-01 +3.3391e-01 +3.8922e-01 +2.2530e-01 +7.4808e-02 +8.9012e-01 +6.9156e-01 +6.2921e-01 +3.6408e-01 +2.1066e-01 +8.1793e-01 +3.2383e-01 +1.9739e-01
