% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.708077049e+06 +8.708077049e+06 +8.708153319e+06 +8.708153319e+06 -3.5809e+00 +3.5877e+00 -2.6238e+00 +7.5242e-01 -5.9038e-01 +2.0331e+00 -1.2906e+00 -4.5036e-01 -2.1966e+00 +3.2139e+00 -1.5432e+00 -3.8871e+00 +1.0534e-01 -2.9400e+00 -4.0517e+00 -5.4655e-02 +2.8109e+00 +2.5958e+00 +3.5876e+00 -2.6709e+00
4 +1.406783410e+06 +1.406783410e+06 +1.406859680e+06 +1.406859680e+06 +3.2397e+00 +2.9547e+00 -3.5430e+00 -3.9070e+00 -1.4929e+00 -6.8423e+00 +1.1702e+00 -2.6513e+00 -1.6466e+00 +5.4110e+00 +5.0837e+00 -1.0214e+00 -2.0293e+00 -1.9064e+00 -1.4583e+00 +2.3838e+00 +3.1205e+00 +4.2614e-01 +2.3755e+00 -7.4598e+00
21 +2.980563275e+05 +2.980563275e+05 +2.981325975e+05 +2.981325975e+05 -1.0589e-01 -5.2792e+00 -2.6053e+00 +6.6863e-01 -5.7785e+00 -1.2937e+01 -6.1408e+00 -2.5472e+00 -3.6925e+00 +5.6606e+00 +3.5614e+00 -3.0744e+00 -6.4503e+00 +1.1711e+01 -8.7962e+00 -7.1702e+00 +8.0906e+00 -3.8354e-02 -4.3640e+00 -9.3362e+00
38 +1.438706105e+04 +1.438706105e+04 +1.446333105e+04 +1.446333105e+04 -9.9120e+00 -8.7895e+00 -4.4660e+00 +9.8460e+00 -7.9389e+00 -1.0763e+01 -4.5975e+00 -1.3206e+01 -5.4687e+00 +4.6034e+00 +8.0906e+00 -1.0886e-01 -9.7389e+00 +1.3725e+01 -3.9042e+00 +6.0280e-01 +1.1894e+01 +6.3828e+00 -7.1132e+00 -1.1643e+01
69 +2.038824175e+03 +2.038824175e+03 +2.115094175e+03 +2.115094175e+03 -1.5864e+01 -9.5857e-01 +1.1461e+00 +1.8876e+00 -7.1525e+00 -1.1931e+01 -1.4054e+01 -1.6759e+01 -2.6855e+00 -8.6163e+00 +4.0233e+00 +3.4138e-01 +2.5833e+00 +1.1424e+01 -3.3164e+00 -5.8236e-01 +7.0120e+00 +5.1016e+00 -5.2584e+00 -6.1925e+00
224 +1.332737283e+03 +1.332737283e+03 +1.409007283e+03 +1.409007283e+03 -1.4725e+01 +1.8140e-01 +5.3517e+00 -9.0603e-01 -4.6406e+00 -1.2512e+01 -1.3110e+01 -1.5631e+01 +1.6588e+00 -6.1434e+00 +6.9235e+00 +2.9717e+00 -2.3262e+00 +1.2972e+01 -5.4953e+00 -6.2042e-01 +4.2870e+00 +4.7822e+00 -1.9408e+00 -6.3974e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.998720319e+06 +3.998720319e+06 +3.998697769e+06 +3.998697769e+06 +4.3458e+00 +3.3148e+00 +1.4450e+00 -2.6220e+00 -8.0166e-01 +4.0388e-01 +2.2984e+00 -4.0150e+00 +1.2471e+00 -8.4328e-02 -5.2585e-01 +8.1154e-01 +3.5339e+00 +4.6563e+00 +4.4989e+00 -3.1399e-01 +4.9082e+00 -2.4179e+00 +1.0805e+00 +1.7415e+00
2 +8.742027611e+05 +8.742027611e+05 +8.741802111e+05 +8.741802111e+05 -1.3153e+00 -6.8058e-01 -1.3574e+00 -4.2018e+00 +1.6311e+00 +1.2720e+00 +1.0623e+01 +1.1450e+00 +5.3972e+00 +1.2610e+00 -5.8850e+00 +1.4233e+00 -5.9501e+00 +3.5283e+00 +1.3988e+01 +2.0458e-01 +9.6310e+00 -1.7438e+00 +2.9240e+00 -9.4344e-02
14 +2.093302640e+05 +2.093302640e+05 +2.093077140e+05 +2.093077140e+05 +3.0630e+00 -4.2123e+00 +4.8541e+00 -8.1511e+00 -1.5125e+00 +1.9165e+00 +1.0484e+01 +6.4132e+00 +3.2115e+00 +4.0279e+00 +8.2084e-01 -7.7869e-01 -2.7089e+00 +3.4065e+00 +1.7765e+01 -7.3620e-01 +8.5473e+00 -7.3994e+00 +3.9430e+00 -2.5082e+00
