% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.773964217e+03 +1.773964217e+03 +1.803934217e+03 +1.803934217e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
48 +1.736558626e+03 +1.736558626e+03 +1.766528626e+03 +1.766528626e+03 +2.4934e-01 +8.2044e-01 +1.7789e-01 +5.5912e-01 +3.2765e-01 +3.7122e-01 +2.1582e-01 +2.1779e-02 +6.9120e-01 +4.3147e-01 +9.4425e-01 +3.0017e-01 +9.3142e-01 +9.6245e-01 +5.3263e-01 +6.3460e-01 +1.4801e-01 +9.5416e-01 +3.9257e-01 +9.0726e-01
4609 +1.683760027e+03 +1.683760027e+03 +1.713730027e+03 +1.713730027e+03 +5.0230e-01 +8.9249e-01 +5.5975e-02 +3.9670e-01 +9.6619e-01 +6.3448e-01 +2.9273e-01 +1.4618e-01 +5.7098e-03 +6.6266e-01 +5.7660e-01 +4.6634e-02 +9.1764e-01 +8.4026e-01 +3.0070e-01 +8.7346e-01 +5.1699e-01 +3.2393e-01 +9.7723e-01 +6.8610e-01
21682 +1.657184634e+03 +1.657184634e+03 +1.687154634e+03 +1.687154634e+03 +2.5388e-01 +1.9163e-01 +9.7057e-02 +5.7173e-01 +7.2716e-01 +7.2640e-01 +7.0027e-02 +4.4265e-01 +4.3102e-01 +1.6822e-01 +5.7660e-01 +4.6634e-02 +9.1764e-01 +8.4026e-01 +3.0070e-01 +8.9726e-01 +1.4707e-01 +7.4224e-02 +4.1191e-01 +7.1237e-02
53100 +1.603802132e+03 +1.603802132e+03 +1.633772132e+03 +1.633772132e+03 +4.0236e-01 +3.6955e-02 +2.2584e-03 +6.9096e-02 +9.2785e-01 +9.8744e-01 +3.1569e-02 +2.3626e-02 +5.9478e-01 +2.1703e-01 +7.7692e-01 +8.3503e-02 +9.8620e-01 +9.2376e-01 +8.9765e-01 +2.4002e-03 +1.7937e-01 +7.4224e-02 +9.6212e-01 +4.5105e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.449644894e+03 +2.449644894e+03 +2.397934894e+03 +2.397934894e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 +2.391986345e+03 +2.391986345e+03 +2.340276345e+03 +2.340276345e+03 +8.5451e-01 +2.7701e-01 +7.5183e-01 +1.8440e-01 +8.5065e-01 +8.4302e-01 +9.6355e-01 +8.8268e-01 +1.4590e-01 +4.3737e-01 +2.4800e-01 +3.2021e-01 +5.2031e-01 +7.0981e-01 +3.7781e-01 +6.5494e-01 +2.1279e-01 +4.2193e-01 +1.3652e-01 +6.7975e-01
29 +2.290136792e+03 +2.290136792e+03 +2.238426792e+03 +2.238426792e+03 +5.8351e-01 +8.1375e-01 +1.9133e-01 +3.4046e-01 +1.5047e-01 +5.0657e-01 +1.2040e-01 +1.4432e-01 +4.6361e-01 +2.7364e-01 +9.2463e-01 +7.2233e-01 +8.4076e-02 +4.4860e-01 +7.8903e-03 +8.1343e-01 +1.6743e-01 +2.0133e-01 +6.9365e-01 +9.7137e-01
3400 +2.224205749e+03 +2.224205749e+03 +2.172495749e+03 +2.172495749e+03 +7.7097e-01 +8.5789e-01 +2.4401e-01 +1.8840e-01 +6.6202e-01 +6.3409e-01 +2.5852e-02 +9.8054e-01 +1.2545e-02 +5.2517e-01 +7.1156e-01 +2.8672e-02 +2.6627e-01 +8.5593e-01 +6.5267e-01 +6.1071e-01 +1.4581e-01 +4.0293e-01 +8.8356e-01 +6.7756e-01
4737 +2.185980811e+03 +2.185980811e+03 +2.134270811e+03 +2.134270811e+03 +7.7097e-01 +8.5789e-01 +2.4401e-01 +1.8840e-01 +6.6202e-01 +6.3409e-01 +2.5852e-02 +9.8054e-01 +1.2545e-02 +5.2517e-01 +7.1156e-01 +2.8672e-02 +7.6619e-01 +4.2944e-02 +1.0480e-01 +8.8236e-01 +2.9375e-01 +3.5650e-01 +8.9757e-01 +8.9143e-01
77987 +2.127640336e+03 +2.127640336e+03 +2.075930336e+03 +2.075930336e+03 +9.3406e-01 +8.5789e-01 +2.4401e-01 +2.3909e-01 +8.7319e-01 +6.3409e-01 +2.5852e-02 +9.8054e-01 +1.2545e-02 +6.8621e-01 +9.4290e-01 +2.8672e-02 +7.6619e-01 +4.2944e-02 +1.0480e-01 +9.7820e-01 +3.5486e-02 +9.9733e-01 +9.3309e-01 +9.0726e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.018658347e+03 +2.018658347e+03 +1.738708347e+03 +1.738708347e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
88 +1.985791371e+03 +1.985791371e+03 +1.705841371e+03 +1.705841371e+03 +6.3094e-01 +1.3846e-01 +9.6442e-01 +3.1857e-01 +2.9770e-01 +1.8351e-01 +3.5730e-01 +4.1877e-01 +7.2284e-01 +4.5907e-01 +3.2374e-01 +9.6832e-01 +1.8441e-01 +8.5286e-01 +9.9496e-01 +7.1804e-01 +7.6331e-01 +8.2656e-01 +9.0651e-01 +5.3364e-01
10207 +1.947505994e+03 +1.947505994e+03 +1.667555994e+03 +1.667555994e+03 +4.1918e-01 +4.6691e-01 +8.9431e-01 +8.0459e-01 +3.0959e-01 +6.2023e-02 +2.8015e-01 +6.6811e-01 +8.2150e-02 +6.6500e-03 +1.1570e-01 +5.9266e-01 +1.7446e-01 +4.8307e-01 +6.7393e-01 +9.6465e-01 +8.5116e-01 +9.3526e-02 +5.7500e-01 +7.9938e-01
29333 +1.873392054e+03 +1.873392054e+03 +1.593442054e+03 +1.593442054e+03 +9.5801e-01 +2.3892e-01 +9.9142e-01 +5.6902e-01 +9.3262e-03 +2.1042e-01 +7.2284e-02 +1.8073e-01 +4.6733e-01 +7.2369e-02 +2.9223e-01 +7.7309e-02 +1.5118e-02 +5.6367e-03 +7.1399e-01 +9.9180e-01 +5.5877e-01 +6.8610e-01 +8.6601e-01 +5.7194e-01
