% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.021155843e+01 +8.021155843e+01 +1.209915584e+02 +1.209915584e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.531308404e+01 +7.531308404e+01 +1.160930840e+02 +1.160930840e+02 +1.2209e-01 +1.1960e-01 +8.9448e-01 +5.0352e-01 +5.7184e-01 +6.7864e-01 +2.4033e-02 +6.2833e-01 +8.7654e-01 +1.8074e-01 +8.0211e-01 +8.5879e-01 +9.2149e-01 +1.5321e-01 +3.8240e-01 +8.4460e-01 +7.6179e-01 +7.7265e-01 +4.6401e-01 +7.9686e-01
58 +7.406828192e+01 +7.406828192e+01 +1.148482819e+02 +1.148482819e+02 +6.4945e-02 +6.1566e-02 +9.8357e-01 +3.5250e-01 +6.8838e-01 +4.3587e-01 +8.3643e-01 +9.8163e-01 +9.9135e-01 +4.2925e-02 +7.8365e-01 +8.7887e-01 +7.0134e-01 +4.8432e-01 +6.9577e-01 +3.1346e-01 +8.3173e-01 +7.0480e-01 +3.5210e-01 +3.9994e-01
4367 +7.182841658e+01 +7.182841658e+01 +1.126084166e+02 +1.126084166e+02 +6.4945e-02 +6.1566e-02 +9.8357e-01 +3.5250e-01 +6.8838e-01 +4.3587e-01 +8.3643e-01 +9.8163e-01 +9.9135e-01 +4.2925e-02 +2.4518e-02 +5.3606e-01 +4.0290e-01 +6.7321e-01 +9.9651e-01 +1.1847e-01 +7.7660e-01 +9.3712e-01 +7.9250e-01 +2.3743e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.948683589e+01 +7.948683589e+01 +7.788683589e+01 +7.788683589e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
59 +7.934001975e+01 +7.934001975e+01 +7.774001975e+01 +7.774001975e+01 +7.2586e-01 +9.1029e-01 +7.7158e-01 +5.7291e-02 +6.8844e-01 +5.3293e-01 +8.0226e-01 +1.3671e-01 +5.2110e-01 +3.8591e-01 +3.7686e-01 +5.6658e-01 +4.9390e-02 +9.8093e-01 +1.3882e-01 +2.0850e-01 +6.0927e-01 +1.7333e-01 +3.6095e-01 +7.4891e-01
69259 +7.759199965e+01 +7.759199965e+01 +7.599199965e+01 +7.599199965e+01 +9.8696e-01 +8.9888e-01 +2.8899e-02 +1.1527e-01 +6.5332e-01 +9.5778e-02 +5.9699e-01 +9.7048e-02 +5.2110e-01 +1.6248e-01 +5.8178e-02 +5.6658e-01 +8.4216e-03 +2.3766e-01 +1.7274e-01 +6.8601e-02 +3.7669e-02 +6.0216e-01 +1.2898e-01 +1.7930e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714978743e+01 +7.714978743e+01 -2.936902126e+02 -2.936902126e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
